Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
05/02/2021,28.5,12.8,0.3(1.06 %),"5,610,600",159.71,"2,590,000",73.04,28.2,28.65,28.15
04/02/2021,28.2,12.66,0.1(0.36 %),"4,250,800",119.23,0,0,28.1,28.2,27.8
03/02/2021,28.1,12.62,0.75(2.74 %),"7,054,500",195.37,0,0,27.35,28.2,27.2
02/02/2021,27.35,12.28,0.7(2.63 %),"6,544,600",176.05,"100,000",2.85,26.65,27.4,26.35
01/02/2021,26.65,11.97,-0.15(-0.56 %),"7,528,200",202.08,0,0,26.8,27.4,26.3
29/01/2021,26.8,12.03,1.2(4.69 %),"7,621,200",197.44,0,0,24.5,26.9,24.5
28/01/2021,25.6,11.5,-1.9(-6.91 %),"15,154,800",394.65,"4,084,409",118.9,26,26.7,25.6
27/01/2021,27.5,12.35,-0.3(-1.08 %),"6,387,700",177.67,0,0,27.8,28.35,27.2
26/01/2021,27.8,12.48,-0.3(-1.07 %),"8,096,200",226.78,"80,000",2.09,28.05,28.65,27.5
25/01/2021,28.1,12.62,-0.55(-1.92 %),"7,683,600",217.13,0,0,28.3,28.5,28.05
22/01/2021,28.65,12.87,-0.3(-1.04 %),"5,438,100",156.7,0,0,28.9,29.1,28.5
21/01/2021,28.95,13,0.65(2.30 %),"6,535,000",187.46,"80,000",2.42,28.8,29.1,28.35
20/01/2021,28.3,12.71,0.4(1.43 %),"12,323,000",337.43,0,0,28,28.3,26.3
19/01/2021,27.9,12.53,-2.05(-6.84 %),"13,077,400",372.99,0,0,29.8,29.9,27.9
18/01/2021,29.95,13.45,-0.3(-0.99 %),"8,419,100",254.63,0,0,30.35,30.5,29.9
15/01/2021,30.25,13.58,0.4(1.34 %),"8,184,100",247.2,0,0,30,30.4,29.95
14/01/2021,29.85,13.4,0(0.00 %),"8,491,200",251.52,"30,000",0.9,29.9,29.9,29.2
13/01/2021,29.85,13.4,-0.25(-0.83 %),"9,915,300",298.48,"85,000",2.54,30.3,30.35,29.7
12/01/2021,30.1,13.52,-0.25(-0.82 %),"9,277,600",278.98,"42,000",1.19,30.25,30.3,29.95
11/01/2021,30.35,13.63,0.15(0.50 %),"9,821,800",299.4,0,0,30.5,30.9,30.15
