Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/04/2022,30.9,17.34,0.4(1.31 %),"6,106,000",186.68,0,0,30.5,31.25,30
25/04/2022,30.5,17.12,-1.8(-5.57 %),"8,242,600",261.59,"1,260,059",40.7,32.3,32.45,30.5
22/04/2022,32.3,18.13,0.8(2.54 %),"5,188,800",168.1,"300,000",9.72,31.7,32.6,31.7
21/04/2022,31.5,17.68,-0.4(-1.25 %),"5,899,800",188.58,"60,600",2,32,32.5,31.5
20/04/2022,31.9,17.91,0.25(0.79 %),"4,490,500",143.56,"70,000",2.37,31.7,32.2,31.65
19/04/2022,31.65,17.77,-1.15(-3.51 %),"5,244,400",169.68,"300,000",10.52,32.6,32.8,31.6
18/04/2022,32.8,18.41,-0.8(-2.38 %),"5,946,400",196.6,0,0,33.5,33.6,32.8
15/04/2022,33.55,18.83,-0.25(-0.74 %),"5,388,100",181.74,0,0,33.8,34,33.45
14/04/2022,33.8,18.97,0.1(0.30 %),"4,900,700",166.01,"520,900",17.5,33.65,34.15,33.6
13/04/2022,33.65,18.89,0.15(0.45 %),"5,053,900",170.19,"178,500",5.98,33.5,33.85,33.3
12/04/2022,33.45,18.78,-0.4(-1.18 %),"4,923,200",165.52,"300,000",10.86,33.85,33.85,33.35
08/04/2022,33.85,19,0.25(0.74 %),"8,904,400",301.62,0,0,33.7,34,33.65
07/04/2022,33.6,18.86,0.4(1.20 %),"9,648,900",325.78,"29,000",0.9,33.4,34.15,33.25
06/04/2022,33.2,18.64,0.2(0.61 %),"4,156,600",137.71,"882,000",29.58,32.85,33.3,32.75
05/04/2022,33,18.52,-0.5(-1.49 %),"4,508,400",149.61,"300,000",10.74,33.4,33.4,32.95
04/04/2022,33.5,18.8,0.1(0.30 %),"4,794,400",160.42,"444,450",15.87,33.6,33.7,33.4
01/04/2022,33.4,18.75,0.3(0.91 %),"5,865,500",194.59,"650,000",22.98,33.05,33.4,33
31/03/2022,33.05,18.55,0.45(1.38 %),"5,523,400",182.04,0,0,32.7,33.2,32.6
30/03/2022,32.6,18.3,0.2(0.62 %),"4,154,500",135.64,"737,600",23.34,32.4,32.9,32.3
29/03/2022,32.35,18.16,-0.05(-0.15 %),"3,664,900",118.81,"925,741",30.08,32.45,32.65,32.3
