Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
09/06/2021,42.45,19.06,2.25(5.60 %),"12,565,100",518.76,0,0,40.2,42.6,40
08/06/2021,40.2,18.05,-2.8(-6.51 %),"14,322,800",602.2,"640,000",29.25,42.55,43.4,40.2
07/06/2021,43,19.31,-2.3(-5.08 %),"18,505,000",801.52,0,0,44.9,44.9,42.25
04/06/2021,45.3,20.34,-0.6(-1.31 %),"9,488,100",431.39,"371,100",18.06,45,45.9,45
03/06/2021,45.9,20.61,1.3(2.91 %),"12,265,700",560.52,0,0,46.3,46.3,44.6
02/06/2021,44.6,20.03,2.5(5.94 %),"16,009,600",696.51,"304,000",13.51,42.65,44.6,42.5
01/06/2021,42.1,18.91,0.7(1.69 %),"11,159,800",473,0,0,42.5,42.9,42
31/05/2021,41.4,18.59,2.5(6.43 %),"16,030,300",642.65,"64,000",2.66,39.5,41.45,39
28/05/2021,38.9,17.47,0.7(1.83 %),"9,416,000",361.96,"480,000",19.61,38.2,38.9,38.05
27/05/2021,38.2,17.15,-0.25(-0.65 %),"9,551,700",367.58,0,0,38.5,39.15,37.9
26/05/2021,38.45,17.27,0.45(1.18 %),"9,976,000",383.63,"240,000",9.76,38.05,38.65,38.05
25/05/2021,38,17.06,0.5(1.33 %),"8,757,400",332.27,0,0,37.5,38.25,37.3
24/05/2021,37.5,16.84,0(0.00 %),"7,546,600",283.21,"536,500",21.44,37.85,37.85,37.25
21/05/2021,37.5,16.84,0.1(0.27 %),"9,146,500",346.65,0,0,37.4,38.3,37.3
20/05/2021,37.4,16.79,0.8(2.19 %),"12,263,200",456.69,0,0,36.6,37.5,36.6
19/05/2021,36.6,16.44,0.35(0.97 %),"8,143,500",296.44,0,0,36.2,36.7,35.9
18/05/2021,36.25,16.28,-0.3(-0.82 %),"7,881,100",285.76,0,0,36.6,36.6,35.9
17/05/2021,36.55,16.41,0.1(0.27 %),"9,278,700",341.67,"2,080,000",75.3,37,37.2,36.45
14/05/2021,36.45,16.37,0.25(0.69 %),"6,118,400",222.79,"553,530",21.42,36.4,36.7,36.05
13/05/2021,36.2,16.26,0.05(0.14 %),"11,724,300",426.92,"165,000",6.38,35.7,36.95,35.7
