Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
07/07/2023,21.7,18.23,0(0.00 %),"7,142,800",154.11,"1,195,000",24.42,21.7,21.75,21.5
06/07/2023,21.7,18.23,-0.3(-1.36 %),"6,424,400",140.25,"1,225,500",28.35,21.95,22,21.65
05/07/2023,21.95,18.44,-0.05(-0.23 %),"8,124,400",178.93,0,0,22,22.1,21.95
04/07/2023,22,18.48,-0.1(-0.45 %),"4,346,600",95.45,"1,225,500",25.49,21.95,22.05,21.9
03/07/2023,22.05,18.52,-0.05(-0.23 %),"4,029,900",88.72,0,0,22.05,22.1,21.95
30/06/2023,22.05,18.52,0.15(0.68 %),"5,117,900",112.19,1,0,21.9,22.05,21.8
29/06/2023,21.9,18.4,-0.4(-1.79 %),"8,151,200",180.42,"1,045,300",24.07,22.3,22.4,21.9
28/06/2023,22.3,18.73,0.1(0.45 %),"8,230,200",182.6,"405,000",9.62,22.2,22.4,22.1
27/06/2023,22.2,18.65,-0.1(-0.45 %),"5,619,900",125.36,"3,500,000",77.7,22.55,22.55,22.2
26/06/2023,22.25,18.69,0.35(1.60 %),"11,784,600",261.58,1,0,22.2,22.5,22
23/06/2023,21.9,18.4,0.2(0.92 %),"11,433,200",249.25,"1,970,700",41.38,21.7,21.9,21.6
22/06/2023,21.65,18.19,-0.05(-0.23 %),"7,973,200",173.5,0,0,21.75,21.9,21.65
21/06/2023,21.7,18.23,0(0.00 %),"5,482,100",118.57,"1,430,000",30.4,21.6,21.7,21.55
20/06/2023,21.65,18.19,-0.05(-0.23 %),"5,637,600",121.52,0,0,21.65,21.7,21.5
19/06/2023,21.65,18.19,-0.15(-0.69 %),"4,658,700",101.13,"1,893,000",40.5,21.8,21.85,21.6
16/06/2023,21.8,18.31,0.1(0.46 %),"14,410,500",314.98,"8,100,000",175.77,21.7,22.1,21.6
15/06/2023,21.7,18.23,0.05(0.23 %),"5,405,900",117.03,"501,001",10.52,21.65,21.7,21.55
14/06/2023,21.65,18.19,0.05(0.23 %),"8,030,500",174.73,"8,100,002",174.94,21.65,21.9,21.6
13/06/2023,21.6,18.14,0.15(0.70 %),"7,969,500",171.22,0,0,21.5,21.6,21.4
12/06/2023,21.45,18.02,-0.1(-0.46 %),"4,285,400",91.99,"150,000",3.15,21.65,21.65,21.35
