Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/03/2023,24.05,16.87,-0.45(-1.84 %),"6,765,600",163.14,0,0,24.55,24.7,23.95
13/03/2023,24.5,17.19,-0.4(-1.61 %),"4,017,400",98.89,"1,624,000",38.3,24.75,24.95,24.35
10/03/2023,24.9,17.47,-0.5(-1.97 %),"2,422,000",60.44,"392,325",9.89,25.05,25.2,24.75
09/03/2023,25.35,17.79,0.35(1.40 %),"3,737,400",94.12,"223,900",5.6,25,25.45,24.9
08/03/2023,25,17.54,0.5(2.04 %),"2,784,900",68.54,0,0,24.25,25,24.25
07/03/2023,24.5,17.19,0.2(0.82 %),"4,641,800",114.37,"220,800",4.99,24.75,25,24.3
06/03/2023,24.3,17.05,-0.2(-0.82 %),"5,224,700",128.42,0,0,24.85,25.1,24.3
03/03/2023,24.5,17.19,-0.6(-2.39 %),"2,396,000",59.41,"169,600",4.4,25.05,25.3,24.5
02/03/2023,25.05,17.58,-0.15(-0.60 %),"3,337,600",84.13,"2,863,000",77.01,25,25.45,25
01/03/2023,25.15,17.65,0.75(3.07 %),"2,535,900",62.87,"2,797,200",69.93,24.4,25.2,24.2
28/02/2023,24.4,17.12,0.1(0.41 %),"6,149,000",149.93,0,0,24.5,24.75,24.25
27/02/2023,24.25,17.02,-0.35(-1.42 %),"3,107,700",75.47,"273,758",7.2,24.5,24.6,24.1
24/02/2023,24.6,17.26,-0.8(-3.15 %),"2,227,600",55.23,"100,000",2.72,25,25.3,24.55
23/02/2023,25.4,17.82,0.5(2.01 %),"3,860,600",95.23,0,0,24.75,25.5,24.25
22/02/2023,24.85,17.44,-0.65(-2.55 %),"2,652,600",66.82,"100,000",2.73,25.2,25.55,24.85
21/02/2023,25.5,17.89,-0.3(-1.16 %),"1,717,400",44.13,"4,848,806",133.83,25.8,26,25.5
20/02/2023,25.8,18.1,1(4.03 %),"4,901,500",124.57,"4,450,000",117.93,24.7,25.8,24.65
17/02/2023,24.8,17.4,0(0.00 %),"1,716,200",42.5,"731,000",18.85,24.85,24.95,24.55
16/02/2023,24.8,17.4,0.2(0.81 %),"1,623,500",40.02,"9,288,945",230.13,24.8,24.8,24.4
15/02/2023,24.55,17.23,0.65(2.72 %),"3,330,400",81.04,"16,651,100",424.6,23.9,24.65,23.75
