Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
04/08/2021,35.5,19.93,-0.3(-0.84 %),"8,466,500",302.57,"11,430,600",414.05,36,36,35.3
03/08/2021,35.8,20.1,0.25(0.70 %),"8,766,300",309.83,"2,601,025",94.39,35.45,35.8,35
02/08/2021,35.55,19.95,-0.6(-1.66 %),"8,646,400",307.64,"1,577,459",54.62,35.5,36,35.35
30/07/2021,36.15,20.29,2(5.86 %),"35,156,000","1,246.49","5,433,700",196.3,34.3,36.15,34.3
29/07/2021,34.15,19.17,1(3.02 %),"7,638,000",257.15,0,0,33.45,34.2,33.3
28/07/2021,33.15,18.61,0(0.00 %),"4,846,400",161.35,0,0,33.2,33.6,33.05
27/07/2021,33.15,18.61,0.45(1.38 %),"5,634,700",186.99,"270,200",8.67,33.05,33.5,33
26/07/2021,32.7,18.36,-0.3(-0.91 %),"7,528,400",245.47,"735,000",23.96,32.6,33.1,32.05
23/07/2021,33,18.52,-1.1(-3.23 %),"7,433,000",250.8,0,0,33.9,34.15,33
22/07/2021,34.1,19.14,0.3(0.89 %),"7,161,900",242.64,"351,400",12.69,33.8,34.4,33.2
21/07/2021,33.8,18.97,-0.1(-0.29 %),"8,179,300",279.6,0,0,34.05,34.5,33.75
20/07/2021,33.9,19.03,1.75(5.44 %),"8,563,400",281.49,"931,200",32.03,32.5,33.9,32
19/07/2021,32.15,18.05,-1.45(-4.32 %),"10,019,200",326.06,"534,000",18.48,32.9,33.15,31.95
16/07/2021,33.6,18.86,0.85(2.60 %),"5,918,800",196.27,0,0,33.15,33.6,32.8
15/07/2021,32.75,18.38,1(3.15 %),"5,095,400",163.76,"3,580,700",121.56,31.4,32.95,31.35
14/07/2021,31.75,17.82,-1.15(-3.50 %),"10,810,500",346.79,0,0,32.9,33,31.1
13/07/2021,32.9,18.47,0.15(0.46 %),"6,672,200",219.42,"250,000",8.57,33.3,33.3,32.3
12/07/2021,32.75,18.38,-2.45(-6.96 %),"18,353,700",608.57,"316,700",11.92,34.5,34.75,32.75
09/07/2021,35.2,19.76,-1(-2.76 %),"11,315,400",404.54,0,0,36,36.6,34
08/07/2021,36.2,20.32,-0.35(-0.96 %),"7,351,900",267.96,"61,000",2.39,36.55,37.2,36
