Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
20/08/2024,69.5,,0.5(0.72 %),"8,137,200",561.17,"1,049,019",72.26,69,69.5,68.3
19/08/2024,69,,0(0.00 %),"6,418,900",442.76,"1,228,038",82.59,69,69.7,68.6
16/08/2024,69,,3.1(4.70 %),"18,518,500","1,261.3","333,032",22.45,66,69.5,65.9
15/08/2024,65.9,,-0.7(-1.05 %),"7,146,900",469.43,"1,097,053",72.87,66.3,66.4,65.3
14/08/2024,66.6,,-0.1(-0.15 %),"6,293,000",417.52,"1,599,023",101.1,66.8,67,65.8
13/08/2024,66.7,,0.1(0.15 %),"9,391,000",623.62,"226,000",14.72,66.8,67.2,65.5
12/08/2024,66.6,,1(1.52 %),"11,011,200",729.39,"74,000",4.6,65.9,66.8,65.6
09/08/2024,65.6,,3.2(5.13 %),"17,518,100","1,129.59","727,000",45.75,62.7,65.8,62.5
08/08/2024,62.4,,0.1(0.16 %),"5,791,600",360.73,"559,000",34.31,62,62.9,61.9
07/08/2024,62.3,,0(0.00 %),"4,794,900",297.27,"930,000",57.63,62.3,62.5,61.5
06/08/2024,62.3,,0.7(1.14 %),"6,419,700",395.66,"834,000",51.66,61.8,62.3,60.6
05/08/2024,61.6,,-1.3(-2.07 %),"11,577,700",708.55,"915,000",57.27,61.5,62.3,60.3
02/08/2024,62.9,,0.8(1.29 %),"7,605,200",469.56,"996,000",62.79,61,62.9,60.7
01/08/2024,62.1,,-1.7(-2.66 %),"10,605,900",663.04,"839,000",52.6,63.8,63.8,61.5
31/07/2024,63.8,,0.8(1.27 %),"10,333,100",660.75,"5,765,100",363.1,63.9,64.5,63.5
30/07/2024,63,,1(1.61 %),"5,470,300",341.88,"2,586,000",160.94,62,63.2,61.9
29/07/2024,62,,1(1.64 %),"5,340,200",330.29,"1,929,000",117.48,61.4,62.4,61.1
26/07/2024,61,,0(0.00 %),"4,384,000",266.41,"1,892,000",115.69,60.5,61,60.4
25/07/2024,61,,-0.4(-0.65 %),"4,903,300",295.32,"2,037,000",128.82,60,61,59.7
24/07/2024,61.4,,-1.1(-1.76 %),"15,062,500",911.45,"783,000",49.25,61.6,62,58.6
