Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/05/2022,139,68.5,0(0.00 %),"716,100",99.96,"490,500",72.94,140,140.5,136
25/05/2022,139,68.5,6(4.51 %),"1,558,000",213.6,0,0,134.4,141.5,134
24/05/2022,133,65.55,2.2(1.68 %),"577,700",76.04,0,0,130.9,133,129.8
23/05/2022,130.8,64.46,-3.2(-2.39 %),"542,100",71.99,"595,100",85.28,135,135,130
20/05/2022,134,66.04,1(0.75 %),"869,200",116.58,"76,100",10.83,132.5,135.8,132
19/05/2022,133,65.55,-0.5(-0.37 %),"839,200",110.73,0,0,130,133.5,129.3
18/05/2022,133.5,65.79,1.9(1.44 %),"805,600",105.97,0,0,131.7,133.7,129.8
17/05/2022,131.6,64.86,8.6(6.99 %),"1,055,800",134.18,0,0,124.9,131.6,122
16/05/2022,123,60.62,-2.1(-1.68 %),"1,334,500",168.69,"29,700",3.97,132.5,132.5,121.2
13/05/2022,125.1,61.65,-9.3(-6.92 %),"2,746,800",359.38,"849,700",122.19,134.4,135.1,125.1
12/05/2022,134.4,66.24,-6.6(-4.68 %),"1,705,600",233.16,"128,300",19.35,139.9,139.9,134.4
11/05/2022,141,69.49,0.9(0.64 %),"1,167,000",161.99,"395,400",57.31,140.2,141,137.2
10/05/2022,140.1,69.04,3.7(2.71 %),"1,818,800",249.19,"805,000",108.94,135,140.1,133
09/05/2022,136.4,67.22,-10.2(-6.96 %),"2,693,800",375.81,"301,100",46.97,144.2,144.3,136.4
06/05/2022,146.6,72.25,-2.8(-1.87 %),"1,085,500",159.92,"291,200",46.34,146.5,148.9,146.1
05/05/2022,149.4,73.63,-0.1(-0.07 %),"1,168,700",173.52,"550,200",87.98,150.5,150.5,145.1
04/05/2022,149.5,73.68,0.3(0.20 %),"1,151,100",172.95,"114,700",18.31,150,151.5,148.5
29/04/2022,149.2,73.53,4.2(2.90 %),"1,739,800",257.64,"1,177,500",182.63,145.2,150,145.2
28/04/2022,145,71.46,-2.2(-1.49 %),"1,526,100",223.66,"705,500",111.12,147.5,149,144.8
27/04/2022,147.2,72.54,-1.6(-1.08 %),"1,718,600",248.96,"680,700",105.14,146,147.5,143
