Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/01/2022,129.9,64.02,-3.3(-2.48 %),"867,600",113.31,"53,000",7.55,132.2,133.2,129.9
21/01/2022,133.2,65.64,-0.8(-0.60 %),"655,100",86.81,0,0,134,134,131.3
20/01/2022,132.7,65.4,-0.8(-0.60 %),"294,400",39.06,"338,000",48.27,133,133.5,132.1
19/01/2022,131.9,65,1.8(1.38 %),"792,400",104.49,"921,550",128.28,130.2,134,130
18/01/2022,130.1,64.12,0.1(0.08 %),"816,200",106.21,"1,747,800",243.12,129,132,128.6
17/01/2022,130,64.07,-4(-2.99 %),"817,400",108.05,0,0,133,133.9,130
14/01/2022,134,66.04,-1.5(-1.11 %),"468,400",62.89,"1,451,500",208.83,135,135,133.2
13/01/2022,135.5,66.78,-0.5(-0.37 %),"925,000",124.84,"1,715,900",248.11,136.5,136.5,132
12/01/2022,136,67.02,4.2(3.19 %),"928,600",122.5,"376,200",53.04,131.8,136,130
11/01/2022,131.8,64.95,-1.2(-0.90 %),"773,400",102.63,"1,265,100",180.02,133,134.5,131.7
10/01/2022,133,65.55,-2.5(-1.85 %),"927,000",124.32,"4,543,400",658.34,135.5,135.5,133
07/01/2022,135.5,66.78,-2(-1.45 %),"921,200",125.54,"4,757,200",699.78,137.5,137.5,135.5
06/01/2022,137.5,67.76,0.4(0.29 %),"771,100",106.14,"2,711,300",394.6,137.1,138.8,136.5
05/01/2022,137.1,67.57,-0.7(-0.51 %),"1,178,700",162.73,"1,155,900",168.81,137.8,139.3,137.1
04/01/2022,137.8,67.91,1.9(1.40 %),"1,327,900",181.29,0,0,135.9,139.2,134.9
31/12/2021,135.9,66.97,1.6(1.19 %),"1,128,900",152.12,"191,000",26.83,134.3,135.9,133.4
30/12/2021,134.3,66.19,-0.1(-0.07 %),"832,700",111.92,"165,900",23.54,134.5,135.4,134
29/12/2021,134.4,66.24,-1.4(-1.03 %),"637,000",85.82,"1,550,000",217,134.6,136,134.1
28/12/2021,135.8,66.93,0.9(0.67 %),"745,000",100.45,"129,300",17.17,135.5,135.8,133.1
27/12/2021,134.9,66.48,0.3(0.22 %),"723,100",97.11,"81,900",10.25,134.7,135.4,133
