Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/03/2025,62,,0.5(0.81 %),"3,541,900",218.27,"475,000",29.37,61.7,62,61.4
14/03/2025,61.5,,0(0.00 %),"8,759,800",541.21,"1,823,000",110.53,61.5,62.3,61.2
13/03/2025,61.5,,-1.2(-1.91 %),"7,327,800",453.8,"787,000",48.78,62.7,62.8,61.2
12/03/2025,62.7,,-0.3(-0.48 %),"8,817,600",549.5,"1,457,000",90.61,63,63,61.9
11/03/2025,63,,0.8(1.29 %),"9,576,900",599.5,"369,000",22.86,61.4,63.2,61.4
10/03/2025,62.2,,0.3(0.48 %),"8,125,200",502.95,"2,491,000",151.84,62,62.3,61.4
07/03/2025,61.9,,0(0.00 %),"5,404,100",332.91,"474,000",28.73,61.8,62,61.3
06/03/2025,61.9,,2.3(3.86 %),"13,451,900",821.19,"1,688,000",100.15,59.8,61.9,59.6
05/03/2025,59.6,,0.1(0.17 %),"7,188,800",429.95,"1,819,000",109.7,59.8,60.2,59.3
04/03/2025,59.5,,0.7(1.19 %),"6,414,100",380.09,"2,113,500",121.48,58.7,59.9,58.4
03/03/2025,58.8,,0.5(0.86 %),"5,938,000",348.35,"2,070,000",114,58.2,59.1,57.8
28/02/2025,58.3,,-0.3(-0.51 %),"5,283,200",307.3,"604,000",35.3,58,58.7,57.8
27/02/2025,58.6,,-0.1(-0.17 %),"3,222,900",188.45,"517,600",30.32,58.7,58.8,58.2
26/02/2025,58.7,,0.4(0.69 %),"4,977,600",291.9,"5,076,000",294.56,58.3,59.1,57.8
25/02/2025,58.3,,-0.1(-0.17 %),"7,929,200",459.34,"4,902,500",282.19,58.1,58.4,57.4
24/02/2025,58.4,,0.3(0.52 %),"6,243,200",362.18,"8,975,500",512.36,58.1,58.5,57.3
21/02/2025,58.1,,1.4(2.47 %),"10,123,600",583.45,"1,795,000",102.88,56.8,58.3,56.6
20/02/2025,56.7,,0.9(1.61 %),"6,194,500",348.3,"2,901,000",161.76,55.9,56.7,55.7
19/02/2025,55.8,,1.3(2.39 %),"7,547,500",419.17,"661,000",36.03,54.7,56.1,54.4
18/02/2025,54.5,,0.4(0.74 %),"4,497,600",244.63,"567,000",30.78,54,55,53.8
