Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/03/2023,38.6,38.3,-0.8(-2.03 %),"1,611,600",62.51,"223,000",9.4,39.3,39.6,38.3
13/03/2023,39.4,39.09,-0.4(-1.01 %),"1,349,100",53.56,0,0,39.75,40,39.4
10/03/2023,39.75,39.44,-0.25(-0.62 %),"1,573,000",62.43,"38,840",1.66,39.9,40.1,39.4
09/03/2023,40,39.68,0.6(1.52 %),"2,116,000",84.6,"680,410",28.68,39.6,40.55,39.55
08/03/2023,39.4,39.09,-0.3(-0.76 %),"2,029,100",78.99,"1,220,300",51.8,39,39.55,38.65
07/03/2023,39.7,39.39,0.3(0.76 %),"1,585,700",63.07,"33,118",1.4,40,40.2,39.2
06/03/2023,39.4,39.09,0(0.00 %),"1,474,200",58.82,0,0,39.95,40.5,39.4
03/03/2023,39.4,39.09,-0.9(-2.23 %),"1,857,500",73.79,"20,600",0.89,40.3,40.6,39.4
02/03/2023,40.3,39.98,-0.5(-1.23 %),"868,900",35.12,"251,400",10.97,40.8,41,40
01/03/2023,40.8,40.48,0.8(2.00 %),"1,520,500",61,"383,600",16.42,40,41,39.25
28/02/2023,40,39.68,-0.5(-1.23 %),"1,567,900",63.24,"29,000",1.26,40.5,41.2,39.85
27/02/2023,40.5,40.18,-1.6(-3.80 %),"1,974,700",80.74,"263,500",11.85,41,41.9,40.5
24/02/2023,42.1,41.77,-0.9(-2.09 %),"1,625,600",68.41,"1,028,100",47.29,42.5,42.95,41.6
23/02/2023,43,42.66,0(0.00 %),"1,313,900",55.71,"3,435,400",157.99,42.8,43,42
22/02/2023,43,42.66,-1.5(-3.37 %),"1,644,500",71.91,"900,000",42.84,44,44.5,43
21/02/2023,44.5,44.15,0.2(0.45 %),"1,405,600",62.98,0,0,44.4,45.25,44.4
20/02/2023,44.3,43.95,1(2.31 %),"1,874,700",81.37,"483,900",22.38,43.2,44.3,42.75
17/02/2023,43.25,42.91,-0.05(-0.12 %),"959,100",41.27,"1,277,400",59.14,43.3,43.3,42.85
16/02/2023,43.3,42.96,0.5(1.17 %),"944,200",40.77,"2,367,300",108.19,43.2,43.5,42.8
15/02/2023,42.75,42.41,0.25(0.59 %),"1,084,700",46.62,"2,038,700",92.66,42.5,43.5,42.5
