Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
27/03/2024,50.7,50.3,2.05(4.21 %),"12,737,300",637.92,"1,316,300",62.36,48.8,51.4,48.55
26/03/2024,48.65,48.27,0.35(0.72 %),"7,523,200",363.03,"1,895,500",93.45,48.3,48.9,47.8
25/03/2024,48.3,47.92,-0.8(-1.63 %),"10,366,400",510.21,"645,800",30.69,49,50.3,48.3
22/03/2024,49.1,48.71,0.6(1.24 %),"12,080,800",588.94,"2,504,600",117.29,48.7,49.4,48
21/03/2024,48.5,48.12,0.5(1.04 %),"9,096,600",439.77,"334,700",16.02,48.5,48.95,48
20/03/2024,48,47.62,2.5(5.49 %),"20,639,900",982.3,"399,600",18.2,45.6,48.65,45.6
19/03/2024,45.5,45.14,-0.4(-0.87 %),"8,063,800",368.54,"49,500",2.12,46,46.4,45.35
18/03/2024,45.9,45.54,-1.45(-3.06 %),"12,153,200",563.96,"595,900",27.11,47.2,47.95,45.65
15/03/2024,47.35,46.98,0.1(0.21 %),"8,865,700",416.82,0,0,47.25,47.7,46.55
14/03/2024,47.25,46.88,-1.3(-2.68 %),"13,304,100",634.76,"747,900",35.16,48.8,49,47.1
13/03/2024,48.55,48.17,1.8(3.85 %),"8,934,000",427.33,0,0,46.8,48.7,46.8
12/03/2024,46.75,46.38,0.35(0.75 %),"16,650,100",782.73,"1,242,900",59.35,46.15,47.9,46.05
11/03/2024,46.4,46.03,-1.35(-2.83 %),"13,804,500",651.47,"663,000",32.01,47.5,48.3,46.25
08/03/2024,47.75,47.37,-1.25(-2.55 %),"20,599,700",988.43,"1,075,900",52.3,49.25,49.25,47
07/03/2024,49,48.61,0.3(0.62 %),"9,439,900",458.87,"663,000",32.13,48.7,49.25,48.1
06/03/2024,48.7,48.32,-1.3(-2.60 %),"10,313,000",508.32,0,0,50,50.3,48.65
05/03/2024,50,49.6,2.6(5.49 %),"22,380,300","1,087.46","816,000",38.02,47.6,50,47.5
04/03/2024,47.4,47.03,0.8(1.72 %),"16,593,900",784.86,"1,273,900",59.13,46.6,47.95,46.6
01/03/2024,46.6,46.23,0.4(0.87 %),"15,362,500",718.95,"816,000",38.15,46.55,47.3,46.1
29/02/2024,46.2,45.84,0.9(1.99 %),"13,891,900",644.42,"1,773,900",81.79,46.4,47,46
