Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
11/04/2023,40.7,40.38,-0.3(-0.73 %),"2,852,300",115.64,"2,897,200",127.04,41,41,40.2
10/04/2023,41,40.68,2(5.13 %),"5,829,400",236.99,"5,403,972",225.35,39.2,41.15,39.2
07/04/2023,39,38.69,-0.1(-0.26 %),"2,032,200",78.83,"628,800",26.28,38.85,39.05,38.5
06/04/2023,39.1,38.79,-0.7(-1.76 %),"1,971,300",78.03,"559,800",23.79,40,40,39.05
05/04/2023,39.75,39.44,-0.05(-0.13 %),"1,735,900",68.84,0,0,39.8,39.85,39.5
04/04/2023,39.8,39.49,0.8(2.05 %),"3,133,300",124.14,0,0,39.1,39.95,39.05
03/04/2023,39,38.69,0.4(1.04 %),"2,112,100",82.19,"1,073,000",44.21,39,39.2,38.7
31/03/2023,38.55,38.25,-0.05(-0.13 %),"1,815,500",70.17,"1,658,900",68.51,38.55,38.95,38.25
30/03/2023,38.6,38.3,-0.1(-0.26 %),"2,665,800",103.13,"3,825,300",158.25,38.8,39.2,38.15
29/03/2023,38.7,38.39,-0.4(-1.02 %),"1,830,200",71.35,"1,176,104",49.16,39.25,39.35,38.7
28/03/2023,39.1,38.79,1(2.62 %),"4,198,400",163.62,"1,631,300",66.31,38.2,39.3,38.1
27/03/2023,38.1,37.8,0.1(0.26 %),"2,465,100",93.99,"705,000",28.62,38,38.45,37.85
24/03/2023,37.95,37.65,0.15(0.40 %),"1,729,500",65.56,"1,235,400",49.91,37.6,38.2,37.6
23/03/2023,37.8,37.5,-0.2(-0.53 %),"1,238,600",46.74,"1,651,900",67.07,37.6,37.95,37.5
22/03/2023,37.95,37.65,-0.55(-1.43 %),"1,507,000",57.39,"1,130,000",46.5,38.65,38.65,37.95
21/03/2023,38.5,38.2,0.4(1.05 %),"1,411,300",53.84,"1,966,800",80.15,38.8,38.8,37.5
20/03/2023,38.1,37.8,-1.3(-3.30 %),"2,298,600",88.37,"840,000",35.41,39,39.4,38.05
17/03/2023,39.4,39.09,0(0.00 %),"953,800",37.47,"418,478",17.64,39.9,39.9,38.85
16/03/2023,39.4,39.09,-0.6(-1.50 %),"1,665,000",65.2,"350,000",14.98,40,40,38.8
15/03/2023,40,39.68,1.4(3.63 %),"1,899,200",75.58,"417,400",17.24,39.6,40.1,39.4
