Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
19/11/2021,147.4 ( -0.41 %),"1,395","1,619,900","1,161.22","1,556","1,872,200","1,203","-252,300"
18/11/2021,148 ( -1.66 %),"1,872","1,912,500","1,021.63","1,080","1,898,700","1,758","13,800"
17/11/2021,150.5 ( -0.99 %),933,"990,200","1,061.31",634,"970,200","1,530","20,000"
16/11/2021,152 ( -1.3 %),"1,964","2,498,200","1,272","2,125","2,841,000","1,337","-342,800"
15/11/2021,154 ( 2.94 %),"1,216","2,483,800","2,042.6","2,085","2,781,000","1,334","-297,200"
12/11/2021,149.6 ( 1.84 %),"1,711","2,237,900","1,307.95","1,896","2,545,200","1,342","-307,300"
11/11/2021,146.9 ( -0.54 %),"1,773","3,167,300","1,786.41","2,361","2,689,900","1,139","477,400"
10/11/2021,147.7 ( -0.07 %),0,0,0,0,0,0,0
09/11/2021,147.8 ( -2.76 %),"2,808","2,148,800",765.24,"2,351","2,325,700",989,"-176,900"
08/11/2021,152 ( 2.84 %),"2,210","2,591,800","1,172.76","2,431","2,811,600","1,157","-219,800"
05/11/2021,147.8 ( -0.07 %),"1,563","1,818,900","1,163.72","1,917","1,977,400","1,032","-158,500"
04/11/2021,147.9 ( 1.65 %),"1,848","2,099,100","1,135.88","2,368","2,201,500",930,"-102,400"
03/11/2021,145.5 ( 0 %),"1,594","2,270,800","1,424.59","2,111","2,314,300","1,096","-43,500"
02/11/2021,145.5 ( 0 %),"1,870","1,596,300",853.64,"1,340","1,951,000","1,456","-354,700"
01/11/2021,145.5 ( -3.58 %),"3,154","2,675,100",848.16,"2,284","2,713,000","1,188","-37,900"
29/10/2021,150.9 ( -0.53 %),"2,037","2,290,700","1,124.55","2,043","2,887,400","1,413","-596,700"
28/10/2021,151.7 ( 3.34 %),"1,493","2,730,500","1,828.87","2,812","2,835,200","1,008","-104,700"
27/10/2021,146.8 ( 5.16 %),"3,009","2,888,600",959.99,"3,145","3,741,200","1,190","-852,600"
26/10/2021,139.6 ( -0.57 %),"1,519","1,436,600",945.75,978,"1,491,600","1,525","-55,000"
25/10/2021,140.4 ( 0.21 %),"1,005","807,400",803.38,"1,119","1,364,100","1,219","-556,700"
