Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
20/06/2024,75.8 ( 0.26 %),"3,689","6,726,800","1,823.48","3,189","6,295,400","1,974","431,400"
19/06/2024,75.6 ( -0.79 %),"7,506","11,664,700","1,554.05","3,795","10,416,700","2,745","1,248,000"
18/06/2024,76.2 ( 0 %),"3,871","6,643,600","1,716.25","2,832","6,905,100","2,438","-261,500"
17/06/2024,76.2 ( -2.31 %),"6,538","8,984,100","1,374.14","4,347","9,764,800","2,246","-780,700"
14/06/2024,78 ( -0.76 %),"5,135","13,050,300","2,541.44","8,178","16,234,700","1,985","-3,184,400"
13/06/2024,78.6 ( 1.03 %),"4,294","9,338,000","2,174.66","5,359","11,022,600","2,057","-1,684,600"
12/06/2024,77.8 ( 2.64 %),"4,441","10,213,400","2,299.8","4,726","9,840,500","2,082","372,900"
11/06/2024,75.8 ( -1.69 %),"6,102","8,901,200","1,458.73","3,827","10,932,300","2,857","-2,031,100"
10/06/2024,77.1 ( -0.64 %),"4,489","8,146,600","1,814.79","3,127","8,594,300","2,748","-447,700"
07/06/2024,77.6 ( -0.64 %),"4,613","6,835,400","1,481.77","3,329","8,565,700","2,573","-1,730,300"
06/06/2024,78.1 ( 0 %),"3,415","6,846,600","2,004.86","4,985","8,861,600","1,778","-2,015,000"
05/06/2024,78.1 ( 0.77 %),"4,939","10,902,600","2,207.45","8,482","15,069,000","1,777","-4,166,400"
04/06/2024,77.5 ( -0.26 %),"4,091","6,694,700","1,636.45","4,557","9,622,500","2,112","-2,927,800"
03/06/2024,77.7 ( 1.44 %),"3,571","9,560,900","2,677.37","7,336","12,766,900","1,740","-3,206,000"
31/05/2024,76.6 ( -0.78 %),"5,141","8,003,900","1,556.88","6,927","12,366,800","1,785","-4,362,900"
30/05/2024,77.2 ( 2.93 %),"7,811","20,290,600","2,597.7","10,059","18,614,900","1,851","1,675,700"
29/05/2024,75 ( -0.66 %),"4,732","11,360,500","2,400.78","9,507","16,112,900","1,695","-4,752,400"
28/05/2024,75.5 ( 2.72 %),"3,800","9,611,100","2,529.24","5,923","9,830,300","1,660","-219,200"
27/05/2024,73.5 ( 0 %),"5,073","7,413,000","1,461.27","2,571","7,018,000","2,730","395,000"
24/05/2024,73.5 ( -3.03 %),"7,249","11,723,000","1,617.19","5,977","14,247,700","2,384","-2,524,700"
