Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
17/12/2021,157.5 ( -1.56 %),"1,849","4,832,800","2,613.74",896,"3,769,600","4,207","1,063,200"
16/12/2021,160 ( -0.62 %),889,"1,553,900","1,747.92","1,123","1,437,500","1,280","116,400"
15/12/2021,161 ( 2.71 %),971,"1,976,500","2,035.53","1,874","1,930,300","1,030","46,200"
14/12/2021,157 ( 0.64 %),"1,154","1,272,800","1,102.95","1,117","1,585,100","1,419","-312,300"
13/12/2021,156 ( 1.5 %),"1,450","1,923,800","1,326.76","1,620","2,249,700","1,389","-325,900"
10/12/2021,153.7 ( -0.19 %),"1,546","1,573,000","1,017.46",940,"1,492,900","1,588","80,100"
09/12/2021,154 ( 1.92 %),849,"1,247,700","1,469.61",944,"1,401,300","1,484","-153,600"
08/12/2021,151.1 ( -0.53 %),935,"960,300","1,027.06",719,"1,015,900","1,413","-55,600"
07/12/2021,151.9 ( 0.6 %),583,"875,600","1,501.89",709,"1,094,300","1,543","-218,700"
06/12/2021,151 ( 0 %),"1,165","1,487,700","1,277","1,206","1,676,300","1,390","-188,600"
03/12/2021,151 ( -0.66 %),925,"1,543,400","1,668.54","1,546","1,814,300","1,174","-270,900"
02/12/2021,152 ( 1.4 %),907,"1,416,800","1,562.07","1,187","1,683,700","1,418","-266,900"
01/12/2021,149.9 ( 0.47 %),"1,268","1,844,600","1,454.73","1,236","1,879,000","1,520","-34,400"
30/11/2021,149.2 ( -2.16 %),"1,939","1,949,100","1,005.21","1,642","2,220,600","1,352","-271,500"
29/11/2021,152.5 ( -3.17 %),"1,669","2,095,300","1,255.42","1,769","2,259,400","1,277","-164,100"
26/11/2021,157.5 ( 0 %),"1,060","1,672,600","1,577.92","1,327","1,801,500","1,358","-128,900"
25/11/2021,157.5 ( 0.32 %),"1,179","1,728,900","1,466.41","2,100","1,881,900",896,"-153,000"
24/11/2021,157 ( 0.32 %),"1,633","2,001,000","1,225.35","3,409","2,202,600",646,"-201,600"
23/11/2021,156.5 ( 4.4 %),"2,207","3,173,400","1,437.88","2,730","2,897,800","1,061","275,600"
22/11/2021,149.9 ( 1.7 %),"1,361","1,160,300",852.53,"1,067","1,203,300","1,128","-43,000"
