Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
22/04/2024,66.9 ( 0.6 %),"3,257","5,103,300","1,566.87","3,141","6,687,600","2,129","-1,584,300"
19/04/2024,66.5 ( -0.45 %),"5,148","8,432,900","1,638.09","4,265","7,988,000","1,873","444,900"
17/04/2024,66.8 ( 1.06 %),"7,753","13,621,200","1,756.89","6,707","11,758,600","1,753","1,862,600"
16/04/2024,66.1 ( -1.2 %),"8,930","14,550,800","1,629.43","5,703","12,104,900","2,123","2,445,900"
15/04/2024,66.9 ( -6.95 %),"11,017","14,261,100","1,294.46","4,914","16,878,600","3,435","-2,617,500"
12/04/2024,71.9 ( 0.14 %),"5,532","6,877,300","1,243.19","2,810","6,566,500","2,337","310,800"
11/04/2024,71.8 ( -0.97 %),"6,528","6,706,500","1,027.34","2,630","5,846,400","2,223","860,100"
10/04/2024,72.5 ( -1.36 %),"4,442","5,216,800","1,174.43","3,421","6,126,600","1,791","-909,800"
09/04/2024,73.5 ( 2.23 %),"5,399","9,089,600","1,683.57","4,099","7,619,800","1,859","1,469,800"
08/04/2024,71.9 ( 0 %),"4,663","5,673,500","1,216.71","3,281","5,878,600","1,792","-205,100"
05/04/2024,71.9 ( -2.04 %),"7,547","8,685,700","1,150.88","3,080","8,654,700","2,810","31,000"
04/04/2024,73.4 ( 0 %),"5,820","7,180,000","1,233.68","3,427","7,099,700","2,072","80,300"
03/04/2024,73.4 ( -1.48 %),"8,240","8,600,500","1,043.75","3,835","9,269,200","2,417","-668,700"
02/04/2024,74.5 ( 1.5 %),"5,525","8,041,600","1,455.49","3,625","6,467,200","1,784","1,574,400"
01/04/2024,73.4 ( -1.08 %),"13,001","14,410,600","1,108.42","5,027","11,768,900","2,341","2,641,700"
29/03/2024,74.2 ( -2.37 %),"14,730","14,142,500",960.12,"4,148","13,589,300","3,276","553,200"
28/03/2024,76 ( 0.8 %),"6,114","11,527,900","1,885.49","5,729","10,913,600","1,905","614,300"
27/03/2024,75.4 ( 1.89 %),"7,541","13,429,200","1,780.82","5,003","8,737,000","1,746","4,692,200"
26/03/2024,74 ( -1.99 %),"7,031","8,756,200","1,245.37","2,908","9,733,100","3,347","-976,900"
25/03/2024,75.5 ( -3.82 %),"13,007","13,410,500","1,031.02","4,759","12,863,000","2,703","547,500"
