Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/02/2021,32.2(0.62 %),0,0,0,0,0,0,"17,869",22.49%
29/01/2021,32(2.56 %),0,0,0,0,0,0,"17,869",22.49%
28/01/2021,31.2(-6.87 %),0,0,"35,840",1.28,"35,840",1.28,"17,869",22.49%
27/01/2021,33.5(-4.29 %),0,0,0,0,0,0,0,23%
26/01/2021,35(-2.23 %),0,0,"11,000",4.21,"11,000",4.21,19,23%
25/01/2021,35.8(-1.38 %),420,0.15,420,0.15,0,0,19,23%
22/01/2021,36.3(0.28 %),300,0.11,300,0.11,0,0,19,23%
21/01/2021,36.2(4.93 %),0,0,0,0,0,0,"25,069",22.49%
20/01/2021,34.5(1.77 %),-420,-0.14,"30,340",11,"30,760",11.14,19,23%
19/01/2021,33.9(-6.35 %),-300,-0.1,"2,300",0.89,"2,600",0.99,19,23%
18/01/2021,36.2(-1.76 %),0,0,"281,200",11.08,"281,200",11.08,"17,869",22.49%
15/01/2021,36.85(3.08 %),0,0,"39,810",1.52,"39,810",1.52,"17,869",22.49%
14/01/2021,35.75(1.71 %),0,0,0,0,0,0,19,23%
13/01/2021,35.15(0.14 %),0,0,0,0,0,0,"17,869",22.49%
12/01/2021,35.1(-0.43 %),0,0,"4,706",1.77,"4,706",1.77,19,23%
11/01/2021,35.25(-1.26 %),0,0,"98,320",37.51,"98,320",37.51,19,23%
08/01/2021,35.7(3.18 %),0,0,0,0,0,0,19,23%
07/01/2021,34.6(4.22 %),0,0,0,0,0,0,19,23%
06/01/2021,33.2(0.45 %),10,0,"7,610",2.69,"7,600",2.69,19,23%
05/01/2021,33.05(0.15 %),"1,790",0.59,"51,050",17.98,"49,260",17.39,69,23%
