Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/11/2022,24.15(1.47 %),0,-0.09,0,71.72,0,71.82,0,22.46%
07/11/2022,23.75(-6.86 %),"-3,800",-0.09,"3,020,000",71.72,"3,023,800",71.82,0,22.46%
04/11/2022,25.5(-1.54 %),0,0,"4,783,800",121.99,"4,783,800",121.99,0,22.46%
03/11/2022,25.85(2.58 %),0,0,0,68.08,0,68.08,0,22.46%
02/11/2022,25.2(-1.95 %),0,0,"2,701,500",68.08,"2,701,500",68.08,0,22.46%
01/11/2022,25.65(4.27 %),0,0,"36,000",0.92,"36,000",0.92,0,22.46%
31/10/2022,24.6(0.82 %),0,0,0,29.51,0,29.51,0,22.46%
28/10/2022,24.4(6.55 %),0,0,"1,209,530",29.51,"1,209,530",29.51,0,22.46%
27/10/2022,22.85(6.78 %),0,0,0,0,0,0,0,22.46%
26/10/2022,21.4(0.47 %),0,0,0,0,0,0,0,22.02%
25/10/2022,21.3(0.00 %),0,0,0,0,0,0,0,22.02%
24/10/2022,21.3(-6.99 %),0,0,0,0,0,0,0,22.02%
21/10/2022,22.9(-6.91 %),0,0,0,0,0,0,0,22.02%
20/10/2022,24.6(-2.38 %),0,0,0,0,0,0,0,22.02%
19/10/2022,25.2(-0.40 %),0,0,0,0,0,0,0,22.02%
18/10/2022,25.3(0.80 %),0,0,"120,000",3.04,"120,000",3.04,0,22.46%
17/10/2022,25.1(-2.33 %),0,0,"1,922,900",48.26,"1,922,900",48.26,0,22.46%
14/10/2022,25.7(1.58 %),"12,900",0.33,"12,900",0.33,0,0,0,22.46%
13/10/2022,25.3(2.02 %),100,0,"1,299,100",32.87,"1,299,000",32.86,"12,900",22.46%
12/10/2022,24.8(3.33 %),0,-0.31,0,141.6,0,141.91,100,22.46%
