Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/07/2021,53.3(1.14 %),0,0,0,0,0,0,"75,180",22.49%
30/06/2021,52.7(-1.50 %),0,0,0,0,0,0,"75,180",22.49%
29/06/2021,53.5(-0.19 %),0,0,"196,000",11.23,"196,000",11.23,"75,180",22.49%
28/06/2021,53.6(3.88 %),0,0,0,0,0,0,"75,180",22.49%
25/06/2021,51.6(1.38 %),0,0,"22,500",1.22,"22,500",1.22,"75,180",22.49%
24/06/2021,50.9(-0.39 %),"10,900",0.56,"50,900",2.74,"40,000",2.18,"75,180",22.49%
23/06/2021,51.1(0.39 %),0,0,"2,200",1.2,"2,200",1.2,0,23%
22/06/2021,50.9(0.99 %),700,0.04,"489,500",26.38,"488,800",26.35,"86,080",22.49%
21/06/2021,50.4(-1.18 %),"-10,900",-0.55,0,0,"10,900",0.55,"86,780",22.49%
18/06/2021,51(1.59 %),0,0,0,0,0,0,"75,880",22.49%
17/06/2021,50.2(-0.99 %),-800,-0.04,0,0,800,0.04,"75,880",22.49%
16/06/2021,50.7(-3.06 %),0,0,0,0,0,0,"75,080",22.49%
15/06/2021,52.3(-0.76 %),510,0.27,"7,500",4.2,"6,990",3.94,0,23%
14/06/2021,52.7(0.19 %),570,0.3,"73,336",41.19,"72,766",40.89,0,23%
11/06/2021,52.6(4.99 %),"1,730",0.87,"75,730",40.54,"74,000",39.66,0,23%
10/06/2021,50.1(-1.38 %),"-5,100",-0.26,"113,000",6.14,"118,100",6.39,"103,180",22.49%
09/06/2021,50.8(2.63 %),"6,500",0.32,"12,200",0.61,"5,700",0.28,"98,080",22.49%
08/06/2021,49.5(-5.53 %),-970,-0.5,"60,470",33.84,"61,440",34.33,0,23%
07/06/2021,52.4(-4.03 %),"-10,000",-0.52,"1,117,000",65.14,"1,127,000",65.66,"94,880",22.49%
04/06/2021,54.6(-0.36 %),"-1,220",-0.66,0,0,"1,220",0.66,0,23%
