Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/03/2022,49.9(0.81 %),0,0,"894,800",46.31,"894,800",46.31,"-6,390",22.47%
21/03/2022,49.45(0.51 %),0,0,0,0,0,0,"-6,390",22.47%
18/03/2022,49.2(0.41 %),0,0,0,0,0,0,"-6,390",22.47%
17/03/2022,49(-0.20 %),0,0,"600,000",30.72,"600,000",30.72,"-6,390",22.47%
16/03/2022,49.05(0.93 %),0,0,0,0,0,0,"-6,390",22.47%
15/03/2022,48.6(0.21 %),0,0,0,0,0,0,"-6,390",22.47%
14/03/2022,48.5(-0.82 %),0,0,0,0,0,0,"-6,390",22.47%
11/03/2022,48.9(-0.81 %),0,0,"200,000",10.52,"200,000",10.52,"-6,390",22.47%
10/03/2022,49.25(0.31 %),0,0,0,0,0,0,"-6,390",22.47%
09/03/2022,49.1(0.20 %),0,0,"424,670",22.25,"424,670",22.25,"-6,390",22.47%
08/03/2022,49(-0.61 %),0,0,0,0,0,0,"-6,390",22.47%
07/03/2022,49.25(-1.50 %),0,0,0,0,0,0,"-6,390",22.47%
04/03/2022,49.95(0.50 %),0,0,0,0,0,0,"-6,390",22.47%
03/03/2022,49.65(0.91 %),0,0,0,0,0,0,"-6,390",22.47%
02/03/2022,49.2(-2.19 %),0,0,"456,500",24.56,"456,500",24.56,"-6,390",22.47%
01/03/2022,50.3(-0.20 %),0,0,"105,000",5.66,"105,000",5.66,"-6,430",22.47%
28/02/2022,50.4(-0.59 %),0,0,0,0,0,0,"-6,430",22.47%
25/02/2022,50.7(0.40 %),0,0,0,0,0,0,"-6,430",22.47%
24/02/2022,50.5(-2.32 %),0,0,0,0,0,0,"-6,430",22.47%
23/02/2022,51.7(0.58 %),0,0,0,0,0,0,"-6,430",22.47%
