Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/09/2022,37.3(-0.53 %),0,0.38,0,0.38,0,0,0,22.47%
12/09/2022,37.5(-0.53 %),-130,0.38,0,0.38,130,0,0,22.47%
09/09/2022,37.65(0.67 %),0,0.38,0,0.38,0,0,0,22.47%
08/09/2022,37.4(-0.53 %),"10,100",0.38,"10,100",0.38,0,0,0,22.47%
07/09/2022,37.55(-2.97 %),0,-0.39,0,0,0,0.39,"10,100",22.47%
06/09/2022,38.65(0.13 %),0,-0.39,0,0,0,0.39,0,22.47%
05/09/2022,38.6(-1.03 %),"-10,100",-0.39,0,0,"10,100",0.39,0,22.47%
31/08/2022,38.95(0.39 %),0,0,"66,400",2.59,"66,400",2.59,0,22.47%
30/08/2022,38.75(-0.13 %),0,0,0,1.94,0,1.94,0,22.47%
29/08/2022,38.75(-1.90 %),0,0,0,1.94,0,1.94,0,22.47%
26/08/2022,39.5(-0.25 %),0,0,0,1.94,0,1.94,0,22.47%
25/08/2022,39.55(0.64 %),0,0,0,1.94,0,1.94,0,22.47%
24/08/2022,39.25(1.16 %),0,0,0,1.94,0,1.94,0,22.47%
23/08/2022,38.8(0.26 %),0,0,"50,000",1.94,"50,000",1.94,0,22.47%
22/08/2022,38.7(-0.77 %),0,0,0,2.15,0,2.15,0,22.47%
19/08/2022,39(-0.26 %),0,0,"55,000",2.15,"55,000",2.15,0,22.47%
18/08/2022,39.1(-0.51 %),0,0,0,4.89,0,4.89,0,22.47%
17/08/2022,39.3(0.77 %),0,0,0,4.89,0,4.89,0,22.47%
16/08/2022,39(-0.26 %),0,0,0,4.89,0,4.89,0,22.47%
15/08/2022,39.1(0.77 %),0,0,0,4.89,0,4.89,0,22.47%
