Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
27/09/2021,35.75(-0.69 %),100,0,100,0,0,0,"66,981,421",0.01%
24/09/2021,36(0.56 %),0,0,0,0,0,0,"66,981,521",0.01%
23/09/2021,35.8(0.28 %),0,0,0,0,0,0,"66,981,521",0.01%
22/09/2021,35.7(0.00 %),0,0,0,0,0,0,"66,981,521",0.01%
21/09/2021,35.7(-0.83 %),0,0,0,0,0,0,"66,981,521",0.01%
20/09/2021,36(0.14 %),0,0,0,0,0,0,"66,981,521",0.01%
17/09/2021,35.95(0.56 %),0,0,0,0,0,0,"66,981,521",0.01%
16/09/2021,35.75(0.00 %),0,0,0,0,0,0,"66,981,521",0.01%
15/09/2021,35.75(0.42 %),"4,200",0.15,"4,200",0.15,0,0,"66,981,521",0.01%
14/09/2021,35.6(0.00 %),0,0,0,0,0,0,"66,985,721",0.01%
13/09/2021,35.6(-1.11 %),"1,000",0.04,"1,000",0.04,0,0,"66,985,721",0.01%
10/09/2021,36(0.00 %),"2,500",0.09,"2,500",0.09,0,0,"66,986,721",0.01%
09/09/2021,36(1.12 %),0,0,0,0,0,0,"66,989,221",0.01%
08/09/2021,35.6(-1.11 %),0,0,0,0,0,0,"66,989,221",0.01%
07/09/2021,36(0.28 %),"1,000",0.04,"1,000",0.04,0,0,"66,989,221",0.01%
06/09/2021,35.9(0.00 %),700,0.03,700,0.03,0,0,"66,990,221",0.01%
01/09/2021,35.9(-0.28 %),0,0,0,0,0,0,"66,990,921",0.01%
31/08/2021,36(0.00 %),0,0,0,0,0,0,"60,430,321",0.55%
30/08/2021,36(1.84 %),0,0,0,0,0,0,"60,430,321",0%
27/08/2021,35.35(0.00 %),0,0,0,0,0,0,"60,430,321",0%
