Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
03/07/2023,27.05(-0.18 %),"4,500",0.12,"30,000",0.81,"25,500",0.69,"97,631,797",0.18%
30/06/2023,27.05(-0.55 %),"15,800",0.43,"15,800",0.43,0,0,"97,503,515",0.18%
29/06/2023,27.15(-0.55 %),"18,000",0.49,"18,000",0.49,0,0,"97,519,315",0.18%
28/06/2023,27.3(0.37 %),"56,300",1.53,"56,300",1.53,0,0,"97,537,315",0.18%
27/06/2023,27.2(0.00 %),"113,300",3.08,"113,300",3.08,0,0,"97,593,615",0.18%
26/06/2023,27.15(-0.18 %),"16,000",0.43,"36,000",0.97,"20,000",0.54,"97,706,915",0.21%
23/06/2023,27.15(2.45 %),"10,500",0.28,"11,000",0.29,500,0.01,"97,727,554",0.17%
22/06/2023,31.9(0.47 %),"77,600",2.47,"77,600",2.47,0,0,"97,738,054",0.17%
21/06/2023,31.75(0.79 %),"75,400",2.38,"75,400",2.38,0,0,"97,815,654",0.21%
20/06/2023,31.5(0.00 %),"60,300",1.9,"60,300",1.9,0,0,"97,861,054",0%
19/06/2023,31.45(-0.16 %),"51,100",1.61,"51,100",1.61,0,0,"97,921,354",0.2%
16/06/2023,31.45(-0.16 %),"6,800",0.22,"36,800",1.16,"30,000",0.94,"97,972,454",0.2%
15/06/2023,31.5(0.00 %),"77,700",2.44,"77,700",2.44,0,0,"97,944,243",0.17%
14/06/2023,31.5(0.00 %),"42,400",1.33,"42,500",1.34,100,0,"98,021,943",0.16%
13/06/2023,31.5(-0.16 %),"89,700",2.85,"90,400",2.87,700,0.02,"98,064,343",0.16%
12/06/2023,31.55(0.64 %),"4,900",0.15,"4,900",0.15,0,0,"98,154,043",0.16%
09/06/2023,31.35(-0.16 %),"4,900",0.15,"5,000",0.16,100,0,"98,158,943",0.16%
08/06/2023,31.4(-0.63 %),-200,-0.01,100,0,300,0.01,"98,163,843",0.16%
07/06/2023,31.6(0.16 %),0,0,0,0,0,0,"98,163,643",0.16%
06/06/2023,31.55(0.16 %),0,0,0,0,0,0,"98,163,643",0.16%
