Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/11/2023,23.1(-0.22 %),0,0,0,0,0,0,"120,403,118",0.09%
21/11/2023,23.15(0.00 %),"1,000",0.02,"1,000",0.02,0,0,"120,396,118",0.09%
20/11/2023,23.15(0.00 %),"-5,600",-0.13,"1,400",0.03,"7,000",0.16,"120,270,918",0.1%
17/11/2023,23.15(-1.28 %),"-125,500",-2.9,700,0.02,"126,200",2.91,"120,207,218",0.1%
16/11/2023,23.45(-0.21 %),0,0,0,0,0,0,"120,221,218",0.1%
15/11/2023,23.5(1.51 %),"-40,200",-0.94,0,0,"40,200",0.94,"120,221,218",0.1%
14/11/2023,23.15(0.65 %),"-68,500",-1.58,0,0,"68,500",1.58,"120,181,018",0.1%
13/11/2023,23(-3.36 %),"-165,800",-3.83,"4,800",0.11,"170,600",3.94,"119,920,318",0.11%
10/11/2023,23.8(-2.86 %),"5,300",0.14,"58,100",1.41,"52,800",1.28,"119,946,718",0.11%
09/11/2023,24.5(-1.80 %),700,0.02,"24,100",0.6,"23,400",0.58,"119,905,218",0.11%
08/11/2023,24.95(2.25 %),"-66,600",-1.63,0,0,"66,600",1.63,"119,757,115",0.12%
07/11/2023,24.4(-3.56 %),"15,100",0.38,"33,300",0.82,"18,200",0.45,"119,573,315",0.13%
06/11/2023,25.3(4.12 %),"96,900",2.43,"104,500",2.62,"7,600",0.19,"119,588,415",0.13%
03/11/2023,24.3(-6.36 %),"58,400",1.42,"58,400",1.42,0,0,"119,685,315",0.12%
02/11/2023,25.95(0.19 %),"1,600",0.04,"1,600",0.04,0,0,"119,743,715",0.12%
01/11/2023,25.9(0.39 %),"1,800",0.05,"2,000",0.05,200,0.01,"119,745,315",0.12%
31/10/2023,25.8(1.78 %),"-1,800",-0.05,0,0,"1,800",0.05,"119,747,215",0.12%
30/10/2023,25.35(-0.78 %),-100,-0,0,0,100,0,"119,531,615",0.13%
27/10/2023,25.55(0.20 %),"-210,500",-5.36,0,0,"210,500",5.36,"119,478,015",0.13%
26/10/2023,25.5(-1.54 %),"-36,600",-0.93,0,0,"36,600",0.93,"119,478,015",0.13%
