Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/02/2023,32(0.00 %),"50,800",1.63,"50,800",1.63,0,0,"97,463,433",0.22%
07/02/2023,31.95(0.16 %),-500,-0.02,"2,800",0.09,"3,300",0.11,"97,501,433",0.22%
06/02/2023,31.85(0.16 %),"-12,800",-0.41,0,0,"12,800",0.41,"97,503,333",0.22%
03/02/2023,31.8(-5.07 %),"2,300",0.07,"3,200",0.1,900,0.03,"97,490,833",0.22%
02/02/2023,33.45(-0.45 %),"2,500",0.08,"15,000",0.5,"12,500",0.42,"97,480,233",0.22%
01/02/2023,33.55(-0.74 %),"-13,800",-0.46,0,0,"13,800",0.46,"97,486,833",0.22%
31/01/2023,33.8(-0.29 %),"-8,200",-0.28,200,0.01,"8,400",0.28,"97,474,333",0.22%
30/01/2023,33.85(-0.73 %),"-12,500",-0.42,0,0,"12,500",0.42,"97,362,783",0.23%
27/01/2023,34.05(0.15 %),"-73,150",-2.49,"31,100",1.06,"104,250",3.55,"97,295,183",0.23%
19/01/2023,33.95(0.15 %),"-37,200",-1.26,"30,400",1.03,"67,600",2.3,"97,225,283",0.23%
18/01/2023,33.9(0.00 %),"-85,800",-2.91,"15,200",0.52,"101,000",3.42,"97,255,683",0.23%
17/01/2023,33.85(-0.15 %),"117,050",3.96,"117,050",3.96,0,0,"97,261,983",0.23%
16/01/2023,33.85(0.15 %),900,0.03,"9,800",0.33,"8,900",0.3,"97,371,033",0.23%
13/01/2023,33.75(-0.15 %),"138,000",4.66,"146,000",4.93,"8,000",0.27,"97,357,533",0.23%
12/01/2023,33.75(-0.15 %),"-23,300",-0.79,0,0,"23,300",0.79,"97,503,533",0.22%
11/01/2023,33.8(0.30 %),"2,700",0.09,"2,700",0.09,0,0,"97,487,933",0.22%
10/01/2023,33.7(-0.30 %),"-9,900",-0.33,"5,700",0.19,"15,600",0.53,"97,467,533",0.22%
09/01/2023,33.75(-0.15 %),"-21,200",-0.72,"1,900",0.06,"23,100",0.78,"97,473,233",0.22%
06/01/2023,33.75(0.15 %),"100,100",3.38,"100,100",3.38,0,0,"97,412,033",0.23%
05/01/2023,33.65(0.45 %),"-51,800",-1.74,300,0.01,"52,100",1.75,"97,499,433",0.22%
