Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
21/03/2024,22.55(0.00 %),"71,400",1.6,"160,800",3.61,"89,400",2.01,"122,603,033",0.09%
20/03/2024,22.55(0.45 %),"-17,900",-0.38,"118,500",2.65,"136,400",3.03,"122,674,433",0.09%
19/03/2024,22.45(0.00 %),"-232,900",-5.17,"27,900",0.62,"260,800",5.8,"122,387,656",0.1%
18/03/2024,22.45(-0.66 %),"-34,100",-0.75,"199,300",4.49,"233,400",5.23,"122,411,560",0.1%
15/03/2024,22.6(0.00 %),"212,700",4.81,"262,700",5.93,"50,000",1.12,"122,389,533",0.1%
14/03/2024,22.6(0.00 %),"-69,700",-1.55,"145,800",3.28,"215,500",4.83,"122,602,233",0.09%
13/03/2024,22.6(0.22 %),"-1,000",-0.02,"37,600",0.84,"38,600",0.87,"122,532,533",0.09%
12/03/2024,22.55(0.00 %),"-148,300",-3.31,"84,400",1.89,"232,700",5.21,"122,372,432",0.1%
11/03/2024,22.55(-0.66 %),"-10,900",-0.23,"186,800",4.21,"197,700",4.44,"122,381,033",0.1%
08/03/2024,22.7(-0.22 %),"-118,800",-2.67,"134,200",3.03,"253,000",5.71,"122,370,133",0.1%
07/03/2024,22.75(0.00 %),"142,700",3.23,"167,600",3.79,"24,900",0.56,"122,251,333",0.1%
06/03/2024,22.85(0.00 %),"-72,400",-1.63,"112,700",2.56,"185,100",4.2,"122,394,033",0.1%
05/03/2024,22.85(0.00 %),"-22,400",-0.5,"107,900",2.46,"130,300",2.96,"122,141,832",0.11%
04/03/2024,22.85(-0.44 %),"-198,500",-4.52,"66,200",1.51,"264,700",6.03,"122,299,233",0.1%
01/03/2024,22.95(0.22 %),"195,800",4.48,"250,700",5.72,"54,900",1.25,"122,100,733",0.11%
29/02/2024,22.9(-0.22 %),"38,600",0.88,"80,600",1.84,"42,000",0.96,"122,351,432",0.1%
28/02/2024,22.95(0.22 %),"-180,400",-4.11,"75,900",1.73,"256,300",5.84,"122,470,933",0.09%
27/02/2024,22.9(0.00 %),"-418,200",-9.52,"34,300",0.78,"452,500",10.3,"122,290,533",0.1%
26/02/2024,22.9(-0.43 %),"30,792",0.71,"76,600",1.75,"45,808",1.05,"122,071,528",0.11%
23/02/2024,23(0.00 %),"268,600",6.2,"334,500",7.71,"65,900",1.51,"121,903,125",0.12%
