Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/03/2023,32.5(0.31 %),"15,600",0.51,"19,300",0.63,"3,700",0.12,"97,725,523",0.21%
07/03/2023,32.4(0.62 %),0,0.86,0,0.86,0,0,"97,744,823",0.21%
06/03/2023,32.15(0.47 %),"26,700",0.86,"26,700",0.86,0,0,"97,701,223",0.21%
03/03/2023,31.95(-0.16 %),"36,700",1.17,"80,300",2.57,"43,600",1.39,"97,718,123",0.21%
02/03/2023,32(-0.31 %),"17,000",0.54,"26,800",0.86,"9,800",0.31,"97,798,423",0.21%
01/03/2023,32.05(0.79 %),"2,200",0.07,"2,200",0.07,0,0,"97,833,323",0.2%
28/02/2023,31.75(0.79 %),"7,600",0.24,"8,500",0.27,900,0.03,"97,813,123",0.21%
27/02/2023,31.5(-0.32 %),"-22,400",-0.71,0,0,"22,400",0.71,"97,601,323",0.22%
24/02/2023,31.6(-0.63 %),"-220,290",-6.96,10,0,"220,300",6.96,"97,615,323",0.22%
23/02/2023,31.8(-0.31 %),"-116,300",-3.7,0,0,"116,300",3.7,"97,395,033",0.23%
22/02/2023,31.9(-1.24 %),"-84,800",-2.71,"5,200",0.17,"90,000",2.87,"97,395,033",0.23%
21/02/2023,32.25(-0.15 %),700,0.02,700,0.02,0,0,"97,400,233",0.23%
20/02/2023,32.3(0.94 %),"52,100",1.68,"52,100",1.68,0,0,"97,398,833",0.23%
17/02/2023,31.95(-0.16 %),"-2,100",-0.07,0,0,"2,100",0.07,"97,450,933",0.22%
16/02/2023,31.95(0.16 %),"26,900",0.86,"26,900",0.86,0,0,"97,450,933",0.22%
15/02/2023,31.85(0.47 %),"8,200",0.26,"8,200",0.26,0,0,"97,477,833",0.22%
14/02/2023,31.7(-0.31 %),0,-0.06,0,0,0,0.06,"97,471,133",0.22%
13/02/2023,31.75(-0.78 %),"-1,800",-0.06,100,0,"1,900",0.06,"97,468,033",0.22%
10/02/2023,31.95(-0.16 %),"-2,500",-0.08,600,0.02,"3,100",0.1,"97,466,133",0.22%
09/02/2023,32(0.00 %),"-2,000",-0.06,0,0,"2,000",0.06,"97,466,733",0.22%
