Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/12/2024,17.35(-0.29 %),"-156,700",-2.69,"165,900",2.86,"322,600",5.55,0,0%
12/12/2024,17.4(0.29 %),"28,100",0.51,"180,900",3.14,"152,800",2.63,0,0%
11/12/2024,17.35(0.00 %),"-43,200",-0.74,"114,500",1.98,"157,700",2.72,0,0%
10/12/2024,17.35(0.29 %),"215,800",3.74,"321,600",5.57,"105,800",1.83,0,0%
09/12/2024,17.3(0.29 %),"87,800",1.51,"114,900",1.97,"27,100",0.47,0,0%
06/12/2024,17.25(0.29 %),"226,000",3.89,"270,600",4.66,"44,600",0.77,0,0%
05/12/2024,17.2(1.47 %),"232,600",3.95,"291,800",4.95,"59,200",1,0,0%
04/12/2024,16.95(-0.29 %),"-49,571",-0.84,"93,700",1.58,"143,271",2.42,0,0%
03/12/2024,17(0.29 %),"-71,220",-1.2,"65,700",1.11,"136,920",2.31,0,0%
02/12/2024,16.95(-0.29 %),"-39,300",-0.66,"23,300",0.39,"62,600",1.06,0,0%
29/11/2024,17(0.00 %),"-10,800",-0.18,"103,900",1.76,"114,700",1.94,0,0%
28/11/2024,17(0.29 %),"183,500",3.11,"209,100",3.54,"25,600",0.43,0,0%
27/11/2024,16.95(0.30 %),"84,500",1.42,"119,700",2.02,"35,200",0.59,0,0%
26/11/2024,16.9(0.30 %),"171,700",2.89,"204,000",3.44,"32,300",0.54,0,0%
25/11/2024,16.85(-0.30 %),"70,300",1.19,"228,200",3.84,"157,900",2.65,0,0%
22/11/2024,16.9(0.00 %),"32,300",0.55,"83,500",1.41,"51,200",0.86,0,0%
21/11/2024,16.9(0.00 %),"77,000",1.31,"382,500",6.4,"305,500",5.09,0,0%
20/11/2024,16.9(0.00 %),"-55,600",-0.93,"151,900",2.54,"207,500",3.47,0,0%
19/11/2024,16.9(0.30 %),"-433,170",-7.27,"99,600",1.68,"532,770",8.94,0,0%
18/11/2024,16.85(0.30 %),"-38,400",-0.65,"166,800",2.77,"205,200",3.41,0,0%
