Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
18/10/2024,16.7(-0.30 %),"63,100",1.07,"66,100",1.12,"3,000",0.05,"139,219,772",0.09%
17/10/2024,16.75(0.30 %),"-206,000",-3.39,"48,100",0.79,"254,100",4.17,"139,149,572",0.09%
16/10/2024,16.7(-4.02 %),"-85,300",-1.45,"51,000",0.87,"136,300",2.32,"139,116,572",0.09%
15/10/2024,17.4(0.00 %),"-35,800",-0.62,"45,300",0.79,"81,100",1.41,"139,011,772",0.1%
14/10/2024,17.4(-1.14 %),"-152,800",-2.68,"3,000",0.05,"155,800",2.74,"139,047,761",0.1%
11/10/2024,17.6(0.57 %),"128,500",2.26,"137,900",2.43,"9,400",0.17,"138,859,561",0.1%
10/10/2024,17.5(0.00 %),"32,500",0.57,"124,700",2.2,"92,200",1.63,"138,956,861",0.1%
09/10/2024,17.5(2.34 %),"189,200",3.27,"289,800",5.02,"100,600",1.74,"138,913,961",0.1%
08/10/2024,17.1(0.00 %),"-71,300",-1.22,"96,300",1.65,"167,600",2.86,"139,096,561",0.09%
07/10/2024,17.1(-2.29 %),"-74,200",-1.28,"33,000",0.57,"107,200",1.85,"139,074,261",0.09%
04/10/2024,17.5(-1.69 %),"-114,600",-2.02,"4,000",0.07,"118,600",2.09,"139,039,961",0.1%
03/10/2024,17.8(1.42 %),"169,700",3.02,"237,000",4.22,"67,300",1.19,"138,864,991",0.1%
02/10/2024,17.55(0.57 %),"-152,600",-2.65,"26,400",0.46,"179,000",3.12,"139,004,091",0.1%
01/10/2024,17.45(2.35 %),"25,900",0.44,"123,800",2.13,"97,900",1.69,"138,949,791",0.1%
30/09/2024,17.05(0.29 %),"39,400",0.68,"115,100",1.96,"75,700",1.28,"138,934,798",0.1%
27/09/2024,17(0.00 %),"-124,700",-2.12,"14,100",0.24,"138,800",2.36,"138,899,098",0.1%
26/09/2024,17(2.10 %),"69,900",1.19,"220,700",3.73,"150,800",2.54,"138,568,398",0.11%
25/09/2024,16.65(0.91 %),"-320,000",-5.37,"8,800",0.15,"328,800",5.52,"138,692,398",0.11%
24/09/2024,16.5(3.45 %),"30,800",0.48,"123,500",2.01,"92,700",1.52,"138,434,298",0.12%
23/09/2024,15.95(-3.63 %),"-171,900",-2.85,"101,000",1.62,"272,900",4.47,"137,641,498",0.14%
