Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
17/06/2022,29.35 ( 0.51 %),"1,340","3,938,600","2,939.25","2,029","4,450,000","2,193","-511,400"
16/06/2022,29.2 ( 1.04 %),"1,125","4,702,700","4,180.18","2,939","5,608,400","1,908","-905,700"
15/06/2022,28.9 ( -1.03 %),"1,349","3,385,800","2,509.86","1,495","4,114,700","2,752","-728,900"
14/06/2022,29.15 ( 0.52 %),"1,382","4,267,000","3,087.55","1,418","3,500,800","2,469","766,200"
13/06/2022,29 ( -4.92 %),"1,749","4,453,500","2,546.31","1,647","4,938,600","2,999","-485,100"
10/06/2022,30.5 ( -1.29 %),"1,295","2,748,800","2,122.63","2,029","3,848,700","1,897","-1,099,900"
09/06/2022,30.9 ( 1.64 %),817,"2,453,300","3,002.82","1,551","2,888,000","1,862","-434,700"
08/06/2022,30.4 ( 1.67 %),"1,054","3,537,300","3,356.07","2,390","4,768,800","1,995","-1,231,500"
07/06/2022,29.9 ( -0.33 %),"1,144","2,502,500","2,187.5","1,863","3,429,600","1,841","-927,100"
06/06/2022,29.95 ( -0.17 %),978,"1,872,300","1,914.42","1,738","3,443,200","1,981","-1,570,900"
03/06/2022,29.95 ( -0.17 %),836,"2,048,200","2,450","1,237","3,256,800","2,633","-1,208,600"
02/06/2022,29.95 ( -0.5 %),909,"3,028,200","3,331.35","1,941","4,855,000","2,501","-1,826,800"
01/06/2022,30.05 ( -0.5 %),"1,269","3,369,100","2,654.93","2,274","5,702,400","2,508","-2,333,300"
31/05/2022,30.15 ( 0.5 %),"1,493","3,935,300","2,635.83","2,538","5,396,800","2,126","-1,461,500"
30/05/2022,29.95 ( 0.5 %),"1,597","4,304,000","2,695.05","2,249","5,339,500","2,374","-1,035,500"
27/05/2022,29.8 ( 0.68 %),"1,551","4,115,400","2,653.38","2,296","5,615,000","2,446","-1,499,600"
26/05/2022,29.6 ( 0.34 %),"1,073","3,352,800","3,124.7","2,538","5,076,900","2,000","-1,724,100"
25/05/2022,29.45 ( 4.8 %),"3,143","6,356,600","2,022.46","3,773","7,780,400","2,062","-1,423,800"
24/05/2022,28.1 ( 2.55 %),"1,269","4,366,000","3,440.5","2,207","4,129,500","1,871","236,500"
23/05/2022,27.35 ( -0.18 %),"2,061","3,288,500","1,595.58","2,095","4,801,900","2,292","-1,513,400"
