Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
03/07/2023,27 ( 0.75 %),"4,004","5,655,200","1,412.39","2,224","6,702,600","3,014","-1,047,400"
30/06/2023,26.8 ( -0.74 %),"2,423","4,621,800","1,907.47","1,826","7,470,800","4,091","-2,849,000"
29/06/2023,27 ( -1.1 %),"3,757","8,991,300","2,393.21","4,165","12,228,100","2,936","-3,236,800"
28/06/2023,27.3 ( -0.73 %),"2,720","7,108,600","2,613.46","3,680","10,250,800","2,786","-3,142,200"
27/06/2023,27.45 ( 2.81 %),"4,102","13,719,600","3,344.61","5,715","13,646,200","2,388","73,400"
26/06/2023,26.7 ( -0.74 %),"4,880","7,980,700","1,635.39","2,558","9,602,500","3,754","-1,621,800"
23/06/2023,26.85 ( -0.56 %),0,0,0,0,0,0,0
22/06/2023,27 ( 0.75 %),"2,309","6,862,700","2,972.15","2,923","6,854,500","2,345","8,200"
21/06/2023,26.8 ( 0.37 %),"1,946","4,730,200","2,430.73","2,206","5,921,100","2,684","-1,190,900"
20/06/2023,26.65 ( 0.19 %),"1,970","3,711,500","1,884.01","1,752","5,046,400","2,880","-1,334,900"
19/06/2023,26.55 ( 0.19 %),"2,128","4,665,000","2,192.2","2,297","5,514,100","2,401","-849,100"
16/06/2023,26.5 ( -1.49 %),"3,492","8,956,300","2,564.81","2,500","8,839,500","3,536","116,800"
15/06/2023,26.85 ( -1.1 %),"2,819","4,513,800","1,601.21","3,047","6,651,000","2,183","-2,137,200"
14/06/2023,27.15 ( 0.18 %),"2,282","4,980,300","2,182.43","3,004","6,814,100","2,268","-1,833,800"
13/06/2023,27.1 ( 1.5 %),"3,462","6,188,200","1,787.46","2,576","6,021,200","2,337","167,000"
12/06/2023,26.7 ( 0 %),"3,515","5,536,800","1,575.19","1,990","5,661,400","2,845","-124,600"
09/06/2023,26.7 ( -0.74 %),"3,142","4,934,600","1,570.53","1,755","6,110,400","3,482","-1,175,800"
08/06/2023,26.9 ( -1.28 %),"3,308","6,044,400","1,827.21","2,763","8,412,300","3,045","-2,367,900"
07/06/2023,27.25 ( -0.37 %),"3,126","5,796,400","1,854.25","3,350","6,607,300","1,972","-810,900"
06/06/2023,27.35 ( 0.92 %),"2,391","4,578,000","1,914.68","2,117","5,202,300","2,457","-624,300"
