Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
10/01/2025,16.85 ( -0.88 %),"3,305","13,808,100","4,177.94","2,613","16,975,700","6,497","-3,167,600"
09/01/2025,17 ( 0.29 %),"2,229","9,560,800","4,289.28","2,566","8,715,300","3,396","845,500"
08/01/2025,16.95 ( 0 %),"2,478","6,228,300","2,513.44","1,463","7,306,500","4,994","-1,078,200"
07/01/2025,16.95 ( -1.17 %),"3,531","10,235,200","2,898.67","2,505","14,939,000","5,964","-4,703,800"
06/01/2025,17.15 ( -0.29 %),"1,887","7,487,500","3,967.94","2,030","10,860,000","5,350","-3,372,500"
03/01/2025,17.2 ( -0.58 %),"1,877","6,508,200","3,467.34","2,716","8,687,000","3,198","-2,178,800"
02/01/2025,17.3 ( 0.87 %),"2,797","17,238,000","6,163.03","4,286","16,186,900","3,777","1,051,100"
31/12/2024,17.15 ( 0 %),"1,818","11,134,400","6,124.53","3,015","12,170,800","4,037","-1,036,400"
30/12/2024,17.15 ( 0 %),"2,504","11,532,000","4,605.43","2,229","11,615,300","5,211","-83,300"
27/12/2024,17.15 ( 0 %),"3,374","10,845,100","3,214.32","2,657","11,271,000","4,242","-425,900"
26/12/2024,17.15 ( -0.87 %),"2,199","8,017,500","3,645.98","3,588","10,329,700","2,879","-2,312,200"
25/12/2024,17.3 ( 1.47 %),"3,292","22,614,300","6,869.47","5,261","17,494,900","3,325","5,119,400"
24/12/2024,17.05 ( 0 %),"3,994","11,981,200","2,999.8","3,528","12,241,000","3,470","-259,800"
23/12/2024,17.05 ( 0 %),"2,813","9,217,400","3,276.72","3,024","10,008,700","3,310","-791,300"
20/12/2024,17.05 ( 0 %),"3,182","9,684,300","3,043.46","1,835","7,167,400","3,906","2,516,900"
19/12/2024,17.05 ( -0.29 %),"4,443","15,335,000","3,451.5","2,866","11,729,300","4,093","3,605,700"
18/12/2024,17.1 ( -0.29 %),"3,632","10,604,400","2,919.71","3,151","8,706,900","2,763","1,897,500"
17/12/2024,17.15 ( -0.87 %),"5,111","12,818,900","2,508.1","3,883","12,669,300","3,263","149,600"
16/12/2024,17.3 ( -0.29 %),"3,235","7,033,200","2,174.1","3,238","9,623,200","2,972","-2,590,000"
13/12/2024,17.35 ( 0.29 %),"4,180","9,385,600","2,245.36","2,461","7,792,100","3,166","1,593,500"
