Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
11/10/2022,23.65 ( -6.89 %),"2,379","3,605,600","1,515.59","2,592","3,470,400","1,339","135,200"
10/10/2022,25.4 ( -2.31 %),"1,963","2,814,000","1,433.52","1,270","2,648,600","2,086","165,400"
07/10/2022,26 ( -1.89 %),"1,593","3,634,400","2,281.48","1,389","4,349,700","3,132","-715,300"
06/10/2022,26.5 ( -1.85 %),"1,092","2,219,500","2,032.51","1,348","2,878,800","2,136","-659,300"
05/10/2022,27 ( 1.12 %),772,"1,702,900","2,205.83","1,096","1,890,600","1,725","-187,700"
04/10/2022,26.7 ( 2.3 %),"1,592","2,937,800","1,845.35",856,"2,782,300","3,250","155,500"
03/10/2022,26.1 ( -6.79 %),"1,574","2,103,700","1,336.53",891,"3,169,000","3,557","-1,065,300"
30/09/2022,28 ( 2.94 %),"1,186","2,526,400","2,130.19","1,617","4,651,800","2,877","-2,125,400"
29/09/2022,27.2 ( 1.12 %),863,"2,750,800","3,187.49","1,401","3,170,400","2,263","-419,600"
28/09/2022,26.85 ( 0.56 %),"1,399","2,164,400","1,547.11",870,"1,679,600","1,931","484,800"
27/09/2022,26.65 ( -0.19 %),"1,439","2,182,600","1,516.75",703,"2,100,900","2,988","81,700"
26/09/2022,26.65 ( -6.49 %),"1,649","2,701,200","1,638.08","1,001","3,440,500","3,437","-739,300"
23/09/2022,28.5 ( -0.7 %),646,"1,068,800","1,654.49",888,"1,359,400","1,531","-290,600"
22/09/2022,28.65 ( 0.17 %),"1,050","1,552,900","1,478.95",951,"2,039,200","2,144","-486,300"
21/09/2022,28.6 ( -1.72 %),911,"1,099,400","1,206.81",816,"1,379,500","1,691","-280,100"
20/09/2022,29.05 ( -0.17 %),"1,258","2,049,700","1,629.33",975,"2,654,700","2,723","-605,000"
19/09/2022,29.1 ( -2.68 %),"1,334","2,426,900","1,819.27","2,676","3,634,400","1,358","-1,207,500"
16/09/2022,29.85 ( 3.29 %),765,"3,291,800","4,303.01","1,735","6,434,600","3,709","-3,142,800"
15/09/2022,28.85 ( 1.23 %),844,"1,680,800","1,991.47","1,710","2,528,500","1,479","-847,700"
14/09/2022,28.5 ( 0.35 %),"1,274","2,519,600","1,977.71","1,292","2,209,800","1,710","309,800"
