Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
19/06/2024,32.5(0.46 %),"-510,500",-16.46,"102,500",3.31,"613,000",19.77,"202,017,435",26.24%
18/06/2024,32.35(-1.22 %),"-542,900",-17.68,"478,600",15.63,"1,021,500",33.31,"200,992,296",26.26%
17/06/2024,32.75(-0.15 %),"-438,000",-14.33,"720,600",23.57,"1,158,600",37.9,"200,240,496",26.27%
14/06/2024,32.8(-3.24 %),"-833,100",-28.12,"397,300",13.21,"1,230,400",41.33,"198,520,138",26.3%
13/06/2024,33.9(1.19 %),"-2,094,800",-70.66,"346,100",11.66,"2,440,900",82.32,"198,647,817",26.3%
12/06/2024,33.5(0.90 %),"67,700",2.25,"337,300",11.19,"269,600",8.94,"197,577,955",26.32%
11/06/2024,33.2(-0.90 %),"-1,326,462",-44.34,"89,500",2.99,"1,415,962",47.33,"197,386,956",26.32%
10/06/2024,33.5(2.13 %),"313,539",10.51,"971,096",32.53,"657,557",22.01,"196,873,940",29.43%
07/06/2024,32.8(0.61 %),"392,887",12.87,"507,700",16.63,"114,813",3.76,"197,187,479",26.33%
06/06/2024,32.6(0.62 %),"118,900",3.87,"1,157,500",37.64,"1,038,600",33.77,"197,386,956",26.32%
05/06/2024,32.4(-1.22 %),"401,500",13.17,"735,600",24.13,"334,100",10.96,"194,983,338",29.46%
04/06/2024,32.8(0.61 %),"849,800",27.84,"925,400",30.31,"75,600",2.47,"195,384,838",29.46%
03/06/2024,32.6(2.19 %),"-464,500",-14.88,"398,500",12.95,"863,000",27.84,"196,234,638",29.44%
31/05/2024,31.9(0.31 %),"-480,900",-15.38,"54,500",1.75,"535,400",17.13,"196,234,640",26.35%
30/05/2024,31.8(0.47 %),"-2,570,700",-81.46,"324,500",10.29,"2,895,200",91.75,"185,650,320",26.54%
29/05/2024,31.65(-1.71 %),"-10,551,600",-335.74,"86,900",2.76,"10,638,500",338.51,"171,086,912",26.81%
28/05/2024,32.2(-0.62 %),"-14,530,400",-464.73,"357,400",11.39,"14,887,800",476.12,"167,763,152",26.88%
27/05/2024,32.4(-0.31 %),"-3,376,700",-109.07,"63,400",2.05,"3,440,100",111.12,"166,455,232",26.9%
24/05/2024,32.5(-2.26 %),"-1,570,900",-52.04,"81,900",2.68,"1,652,800",54.72,"160,482,536",30.18%
23/05/2024,33.25(0.76 %),"-27,000",-0.75,"362,700",12.03,"389,700",12.78,"165,871,552",26.91%
