Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2024,35.7(0.42 %),"-596,210",-21.21,"677,800",24.08,"1,274,010",45.29,"137,120,320",27.45%
21/02/2024,35.55(0.99 %),"389,700",13.85,"799,908",28.45,"410,208",14.6,"137,120,320",27.45%
20/02/2024,35.2(-0.56 %),"-853,009",-29.94,"76,156",2.67,"929,165",32.61,"136,237,008",27.46%
19/02/2024,35.4(0.43 %),"-1,063,633",-36.81,"645,580",22.78,"1,709,213",59.59,"135,962,768",27.47%
16/02/2024,35.25(0.71 %),"-303,200",-10.64,"73,200",2.55,"376,400",13.19,"133,676,360",27.51%
15/02/2024,35(-1.41 %),"-2,591,779",-91.98,"340,200",12.02,"2,931,979",104.01,"132,934,024",27.52%
07/02/2024,35.5(3.20 %),"2,892,766",103.21,"3,708,300",132.17,"815,534",28.97,"129,761,232",27.58%
06/02/2024,34.4(1.47 %),"888,606",30.42,"4,461,600",152.87,"3,572,994",122.46,"133,172,536",27.52%
05/02/2024,33.9(6.94 %),"5,890,202",195.78,"6,187,200",205.58,"296,998",9.8,"136,288,887",30.69%
02/02/2024,31.7(-1.09 %),"17,731",0.52,"220,900",7.01,"203,169",6.49,"142,635,000",27.34%
01/02/2024,32.05(1.42 %),"535,200",17.03,"632,200",20.12,"97,000",3.08,"142,829,054",30.55%
31/01/2024,31.6(-1.86 %),"-539,900",-17.18,"869,100",27.57,"1,409,000",44.75,"142,829,056",27.34%
30/01/2024,32.2(-0.31 %),"240,700",7.74,"678,700",21.85,"438,000",14.11,"143,400,048",27.33%
29/01/2024,32.3(0.62 %),"969,000",31.5,"1,263,000",41.05,"294,000",9.56,"142,338,064",27.35%
26/01/2024,32.1(0.16 %),"-687,700",-22.09,"1,045,700",33.54,"1,733,400",55.63,"149,058,148",30.42%
25/01/2024,32.05(0.16 %),"268,200",8.63,"1,091,000",34.86,"822,800",26.23,"148,370,448",30.43%
24/01/2024,32(-0.62 %),"233,400",7.54,"717,900",23.12,"484,500",15.58,"148,638,648",30.43%
23/01/2024,32.2(-1.38 %),"93,000",2.96,"1,321,600",42.5,"1,228,600",39.53,"148,872,048",30.42%
22/01/2024,32.65(0.15 %),"552,100",17.86,"1,170,200",37.82,"618,100",19.96,"148,965,048",30.42%
19/01/2024,32.6(3.49 %),"-56,600",-1.77,"915,600",29.05,"972,200",30.83,"149,517,148",30.41%
