Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/12/2024,36.35(0.14 %),"840,264",30.56,"1,094,800",39.79,"254,536",9.23,0,0%
12/12/2024,36.3(-0.14 %),"-598,100",-21.83,"344,300",12.56,"942,400",34.39,0,0%
11/12/2024,36.35(0.00 %),"43,475",1.59,"500,600",18.22,"457,125",16.63,0,0%
10/12/2024,36.35(-0.27 %),"-696,321",-25.3,"61,900",2.25,"758,221",27.55,0,0%
09/12/2024,36.45(0.55 %),"-314,252",-11.36,"275,000",9.96,"589,252",21.32,0,0%
06/12/2024,36.25(-0.41 %),"961,700",35.02,"1,435,000",52.3,"473,300",17.28,0,0%
05/12/2024,36.4(3.12 %),"1,856,900",66.45,"2,073,700",74.21,"216,800",7.76,0,0%
04/12/2024,35.3(-1.67 %),"-206,500",-7.33,"144,500",5.13,"351,000",12.46,0,0%
03/12/2024,35.9(0.14 %),"-203,700",-7.21,"296,600",10.6,"500,300",17.81,0,0%
02/12/2024,35.85(0.28 %),"1,497,751",53.68,"2,103,800",75.42,"606,049",21.74,0,0%
29/11/2024,35.75(0.99 %),"439,616",15.69,"527,500",18.81,"87,884",3.12,0,0%
28/11/2024,35.4(0.71 %),"32,800",1.16,"223,800",7.88,"191,000",6.71,0,0%
27/11/2024,35.15(-0.42 %),"26,602",0.94,"98,100",3.45,"71,498",2.51,0,0%
26/11/2024,35.3(0.57 %),"371,548",13.06,"986,200",34.66,"614,652",21.6,0,0%
25/11/2024,35.1(0.29 %),"480,818",16.78,"561,200",19.59,"80,382",2.8,0,0%
22/11/2024,35(0.00 %),"960,447",33.46,"1,062,447",37.02,"102,000",3.56,0,0%
21/11/2024,35(2.94 %),"753,800",26.15,"1,191,700",41.04,"437,900",14.9,0,0%
20/11/2024,34(1.95 %),"1,183,900",40.16,"2,024,600",68.42,"840,700",28.27,0,0%
19/11/2024,33.35(0.15 %),"1,754,384",58.54,"2,177,500",72.6,"423,116",14.07,0,0%
18/11/2024,33.3(0.60 %),"220,519",7.28,"431,600",14.28,"211,081",6.99,0,0%
