Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/12/2023,26.55(0.19 %),"149,400",4,"821,100",21.7,"671,700",17.7,"140,461,134",27.08%
19/12/2023,26.5(1.73 %),"-452,400",-11.75,"204,900",5.37,"657,300",17.12,"140,610,534",27.07%
18/12/2023,26.05(-2.43 %),"-1,905,800",-50.02,"112,000",2.95,"2,017,800",52.97,"140,158,134",27.08%
15/12/2023,26.7(-0.19 %),"-1,756,000",-46.62,"77,200",2.05,"1,833,200",48.68,"138,252,334",27.12%
14/12/2023,26.75(0.00 %),"-1,805,900",-48.02,"314,300",8.4,"2,120,200",56.42,"136,496,334",27.16%
13/12/2023,26.75(-0.93 %),"-397,300",-10.68,"87,200",2.34,"484,500",13.02,"134,690,434",27.2%
12/12/2023,27(0.56 %),"304,600",8.2,"864,500",23.22,"559,900",15.02,"134,293,134",27.21%
11/12/2023,26.85(-0.19 %),"-54,800",-1.48,"43,300",1.16,"98,100",2.64,"134,597,734",27.2%
08/12/2023,26.9(0.00 %),"-522,300",-14.02,"379,800",10.2,"902,100",24.22,"134,542,934",27.2%
07/12/2023,26.9(0.94 %),"-394,200",-10.51,"558,800",15.01,"953,000",25.52,"134,020,634",27.21%
06/12/2023,26.65(0.57 %),"-126,900",-3.36,"217,800",5.79,"344,700",9.15,"133,626,434",27.22%
05/12/2023,26.5(-0.19 %),"-526,400",-13.98,"65,300",1.73,"591,700",15.72,"133,499,534",27.22%
04/12/2023,26.55(0.95 %),"-3,000",-0.01,"740,400",19.6,"743,400",19.61,"132,973,134",27.23%
01/12/2023,26.3(0.00 %),"-15,000",-0.4,"161,600",4.22,"176,600",4.62,"132,970,134",27.23%
30/11/2023,26.3(-10.54 %),"-1,189,500",-31.4,"67,400",1.77,"1,256,900",33.17,"134,191,856",27.21%
29/11/2023,29.4(0.34 %),"188,800",5.56,"558,900",16.43,"370,100",10.87,"133,002,356",27.23%
28/11/2023,29.3(-0.34 %),"-4,400",-0.12,"504,300",14.61,"508,700",14.73,"133,191,156",27.23%
27/11/2023,29.4(-0.68 %),"-105,700",-3.09,"74,800",2.19,"180,500",5.29,"133,186,756",27.23%
24/11/2023,29.6(1.37 %),"1,427,100",41.6,"1,460,900",42.59,"33,800",0.99,"133,081,056",27.23%
23/11/2023,29.2(-1.35 %),"-270,700",-7.97,"94,200",2.79,"364,900",10.76,"134,508,156",27.2%
