Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
19/07/2024,33.4(-0.15 %),"-139,100",-4.77,"177,300",5.86,"316,400",10.63,"205,108,709",26.18%
18/07/2024,33.45(1.36 %),"908,400",30.06,"1,068,900",35.39,"160,500",5.33,"204,721,978",26.19%
17/07/2024,33(1.54 %),"1,823,300",60.21,"2,387,200",78.79,"563,900",18.58,"205,595,898",26.17%
16/07/2024,32.5(1.25 %),"414,200",13.5,"609,100",19.84,"194,900",6.34,"207,905,928",26.13%
15/07/2024,32.1(0.31 %),"60,600",1.94,"137,700",4.42,"77,100",2.47,"207,963,952",26.13%
12/07/2024,32(-0.62 %),"-461,300",-14.79,"76,700",2.46,"538,000",17.25,"207,671,325",26.13%
11/07/2024,32.2(-0.62 %),"-217,600",-7.05,"186,700",6.05,"404,300",13.11,"207,724,525",26.13%
10/07/2024,32.4(-0.92 %),"301,300",9.85,"324,800",10.61,"23,500",0.77,"207,615,749",26.13%
08/07/2024,32.6(-0.31 %),"-301,000",-9.76,"123,200",4,"424,200",13.76,"207,730,812",26.13%
04/07/2024,32.3(-0.15 %),"10,000",0.32,"45,200",1.46,"35,200",1.14,"208,014,057",26.13%
03/07/2024,32.35(0.15 %),"153,700",4.97,"222,900",7.2,"69,200",2.23,"207,925,057",26.13%
02/07/2024,32.3(0.94 %),"-106,900",-3.42,"14,300",0.46,"121,200",3.88,"207,961,457",26.13%
01/07/2024,32(3.23 %),"73,800",2.3,"297,300",9.27,"223,500",6.98,"207,375,812",26.14%
28/06/2024,31(-0.96 %),"-436,800",-13.6,"203,100",6.35,"639,900",19.95,"205,814,555",26.17%
27/06/2024,31.3(0.00 %),"-1,410,200",-44.12,"488,300",15.27,"1,898,500",59.39,"204,796,256",26.19%
26/06/2024,31.3(-0.95 %),"-1,122,100",-35.26,"116,200",3.63,"1,238,300",38.89,"203,670,871",26.21%
25/06/2024,31.6(-0.16 %),"-1,047,600",-33.12,"559,400",17.74,"1,607,000",50.87,"203,194,713",26.22%
24/06/2024,31.65(-1.71 %),"124,300",3.97,"665,600",21.21,"541,300",17.24,"203,330,513",26.21%
21/06/2024,0(0.00 %),"-330,300",-10.66,"39,300",1.26,"369,600",11.92,"203,145,013",26.22%
20/06/2024,0(0.00 %),"-331,800",-10.68,"519,300",16.76,"851,100",27.45,"202,521,261",26.23%
