Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2022,34.6(0.58 %),"178,300",6.1,"304,900",10.41,"126,600",4.31,"192,472,717",25.99%
21/02/2022,34.4(-0.58 %),"-297,200",-10.13,"66,000",2.26,"363,200",12.39,"192,508,317",25.99%
18/02/2022,34.6(-0.86 %),"-183,600",-6.37,"85,700",2.97,"269,300",9.34,"191,510,517",26.01%
17/02/2022,34.9(0.58 %),"-407,400",-14.2,"665,200",23.16,"1,072,600",37.36,"191,468,541",26.02%
16/02/2022,34.65(-1.00 %),"43,900",1.54,"171,500",5.97,"127,600",4.43,"191,557,700",26.01%
15/02/2022,34.95(1.01 %),"1,277,400",44.59,"1,815,700",63.39,"538,300",18.79,"190,779,677",26.03%
14/02/2022,34.6(-5.98 %),"-716,800",-25.67,"236,000",8.51,"952,800",34.18,"192,340,965",26%
11/02/2022,36.8(0.00 %),"958,000",35.43,"1,212,500",44.84,"254,500",9.41,"192,385,065",26%
10/02/2022,36.75(0.96 %),"-124,900",-4.55,"36,000",1.32,"160,900",5.87,"192,887,765",25.99%
09/02/2022,36.35(-0.41 %),"-661,400",-24.36,"100,400",3.67,"761,800",28.04,"192,882,365",25.99%
08/02/2022,36.5(0.55 %),"882,600",32.45,"979,000",35.98,"96,400",3.53,"192,279,665",26%
07/02/2022,36.3(-1.63 %),"1,557,200",57.08,"2,265,800",83.15,"708,600",26.07,"193,185,165",25.98%
28/01/2022,36.9(0.00 %),"224,800",8.31,"298,300",11.03,"73,500",2.72,"194,815,165",25.95%
27/01/2022,36.9(-2.12 %),"-58,300",-2.15,"590,500",21.92,"648,800",24.07,"194,781,996",25.95%
26/01/2022,37.65(1.76 %),"5,599,000",197.51,"5,940,900",210.2,"341,900",12.7,"195,083,950",25.94%
25/01/2022,37(3.64 %),"4,314,400",156.82,"4,609,600",167.44,"295,200",10.62,"200,690,450",25.82%
24/01/2022,35.65(0.14 %),"1,894,200",68.02,"2,208,100",79.3,"313,900",11.28,"204,882,743",25.74%
21/01/2022,35.55(1.28 %),"-388,162",-13.77,"29,200",1.04,"417,362",14.81,"207,004,347",25.69%
20/01/2022,34(0.59 %),"1,473,200",49.74,"1,560,200",52.71,"87,000",2.98,"206,194,738",25.71%
19/01/2022,33.85(-2.17 %),"-812,000",-28.13,"1,051,500",36.18,"1,863,500",64.31,"204,570,780",25.74%
