Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
30/06/2023,86 ( -0.58 %),"1,175","1,162,100",989.02,772,"1,361,200","1,763","-199,100"
29/06/2023,86.5 ( -0.57 %),"1,009","1,077,100","1,067.49","1,116","1,209,400","1,084","-132,300"
28/06/2023,87 ( -0.34 %),"1,221","1,396,200","1,143.49","1,375","2,112,100","1,536","-715,900"
27/06/2023,87.3 ( 1.75 %),"1,350","2,987,000","2,212.59","1,774","2,296,000","1,294","691,000"
26/06/2023,85.8 ( 0.82 %),"1,296","1,816,700","1,401.77",863,"1,576,500","1,827","240,200"
23/06/2023,85.1 ( -0.47 %),0,0,0,0,0,0,0
22/06/2023,85.5 ( -0.35 %),"1,539","1,786,800","1,161.01","1,290","2,213,200","1,716","-426,400"
21/06/2023,85.8 ( 0.35 %),648,"1,025,800","1,583.02","1,226","1,553,600","1,267","-527,800"
20/06/2023,85.5 ( 0.94 %),852,"1,830,900","2,148.94","1,385","1,670,800","1,206","160,100"
19/06/2023,84.7 ( 0.24 %),620,"1,745,500","2,815.32","1,067","1,641,900","1,539","103,600"
16/06/2023,84.5 ( 0.48 %),"1,705","5,812,000","3,408.8","2,300","3,877,600","1,686","1,934,400"
15/06/2023,84.1 ( -0.12 %),"1,019","1,476,200","1,448.68","1,119","2,008,800","1,795","-532,600"
14/06/2023,84.2 ( -0.24 %),802,"1,172,300","1,461.72",858,"3,164,800","3,689","-1,992,500"
13/06/2023,84.4 ( -0.59 %),717,"851,300","1,187.31",852,"1,864,700","2,189","-1,013,400"
12/06/2023,84.9 ( 0.35 %),939,"1,004,000","1,069.22",722,"1,044,400","1,447","-40,400"
09/06/2023,84.6 ( 1.2 %),670,"1,264,500","1,887.31","1,418","2,262,300","1,595","-997,800"
08/06/2023,83.6 ( -1.65 %),"1,594","1,805,900","1,132.94","1,105","2,300,300","2,082","-494,400"
07/06/2023,85 ( -0.35 %),"1,110","1,245,200","1,121.8","1,451","1,379,300",951,"-134,100"
06/06/2023,85.3 ( 0.35 %),739,"1,058,500","1,432.34","1,222","1,245,900","1,020","-187,400"
05/06/2023,85 ( 1.43 %),"1,007","2,697,400","2,678.65","1,991","2,299,900","1,155","397,500"
