Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
09/01/2025,148.8 ( 0.34 %),"4,824","3,219,300",667.35,"2,367","3,232,500","1,366","-13,200"
08/01/2025,148.3 ( -1.2 %),"9,274","6,611,600",712.92,"4,632","6,746,600","1,457","-135,000"
07/01/2025,150.1 ( 0.54 %),"5,060","5,574,900","1,101.76","4,920","6,373,000","1,295","-798,100"
06/01/2025,149.3 ( 0.2 %),"6,846","6,048,200",883.46,"4,435","6,090,700","1,373","-42,500"
03/01/2025,149 ( -1.97 %),"7,060","6,640,800",940.62,"2,671","7,229,000","2,706","-588,200"
02/01/2025,152 ( -0.33 %),"6,365","5,814,000",913.43,"3,849","5,915,300","1,537","-101,300"
31/12/2024,152.5 ( 1.33 %),"4,031","6,133,100","1,521.48","5,061","7,513,200","1,485","-1,380,100"
30/12/2024,150.5 ( 0.6 %),"4,099","3,896,000",950.48,"2,188","3,480,100","1,591","415,900"
27/12/2024,149.6 ( -0.13 %),"4,087","4,644,200","1,136.33","1,871","4,430,400","2,368","213,800"
26/12/2024,149.8 ( -0.66 %),"4,301","3,743,200",870.31,"2,735","4,655,500","1,702","-912,300"
25/12/2024,150.8 ( 0.27 %),"3,250","4,250,600","1,307.88","3,671","4,492,400","1,224","-241,800"
24/12/2024,150.4 ( 0.4 %),"2,796","4,244,300","1,517.99","3,486","4,376,800","1,256","-132,500"
23/12/2024,149.8 ( 0.2 %),"3,432","4,702,000","1,370.05","2,671","4,341,600","1,625","360,400"
20/12/2024,149.5 ( 0.95 %),"8,038","6,611,600",822.54,"4,658","6,191,900","1,329","419,700"
19/12/2024,148.1 ( -0.4 %),"11,561","9,697,500",838.81,"3,911","6,468,300","1,654","3,229,200"
18/12/2024,148.7 ( 0.47 %),"5,918","5,903,600",997.57,"3,851","4,562,900","1,185","1,340,700"
17/12/2024,148 ( -1.27 %),"10,441","11,013,400","1,054.82","5,026","9,397,400","1,870","1,616,000"
16/12/2024,149.9 ( 0.27 %),"6,916","6,749,000",975.85,"5,285","5,123,900",970,"1,625,100"
13/12/2024,149.5 ( -0.47 %),"9,167","5,634,700",614.67,"4,195","5,661,100","1,349","-26,400"
12/12/2024,150.2 ( -0.2 %),"6,666","6,363,100",954.56,"5,480","8,085,900","1,476","-1,722,800"
