Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
18/03/2022,95.1 ( 3.37 %),"2,140","4,638,200","2,167.38","5,424","6,097,600","1,124","-1,459,400"
17/03/2022,92 ( 0.44 %),"1,170","2,214,400","1,892.65","1,532","2,105,300","1,374","109,100"
16/03/2022,91.6 ( 0.66 %),"2,528","2,252,000",890.82,"1,608","2,009,100","1,249","242,900"
15/03/2022,91 ( -0.87 %),"3,553","3,133,300",881.87,"1,470","3,416,400","2,324","-283,100"
14/03/2022,91.8 ( -1.5 %),0,0,0,0,0,0,0
11/03/2022,93.2 ( -1.48 %),"1,793","1,661,900",926.88,"1,377","1,981,800","1,439","-319,900"
10/03/2022,94.6 ( -0.94 %),"1,347","1,227,100",910.99,"2,274","2,398,300","1,055","-1,171,200"
09/03/2022,95.5 ( 0.74 %),"1,820","2,737,400","1,504.07","4,942","5,210,200","1,054","-2,472,800"
08/03/2022,94.8 ( 1.07 %),"2,012","3,505,300","1,742.2","3,586","4,238,900","1,182","-733,600"
07/03/2022,93.8 ( 0.32 %),"1,987","2,835,400","1,426.98","1,941","2,831,200","1,459","4,200"
04/03/2022,93.5 ( 0.11 %),"1,292","2,458,200","1,902.63","2,101","2,729,600","1,299","-271,400"
03/03/2022,93.4 ( 0.32 %),842,"1,519,400","1,804.51","2,065","2,585,800","1,252","-1,066,400"
02/03/2022,93.1 ( -0.32 %),"1,329","1,629,000","1,225.73","2,314","2,092,700",904,"-463,700"
01/03/2022,93.4 ( 0.11 %),"1,014","1,551,100","1,529.68","2,388","2,672,900","1,119","-1,121,800"
28/02/2022,93.3 ( 1.08 %),"1,638","2,046,200","1,249.21","2,393","2,971,100","1,242","-924,900"
25/02/2022,92.3 ( 0.33 %),"1,091","1,515,200","1,388.82","1,796","2,420,800","1,348","-905,600"
24/02/2022,92 ( -1.08 %),"2,133","2,069,500",970.23,"2,510","3,168,100","1,262","-1,098,600"
23/02/2022,93 ( 0.11 %),"1,660","1,618,900",975.24,"2,171","2,409,600","1,110","-790,700"
22/02/2022,92.9 ( -0.64 %),"1,919","1,940,600","1,011.26","1,470","2,392,600","1,628","-452,000"
21/02/2022,93.5 ( 1.41 %),"1,431","2,396,200","1,674.49","2,487","2,821,400","1,134","-425,200"
