Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/12/2020,57.9 ( 0.52 %),"2,581","3,500,760","1,356.36","2,624","3,793,730","1,446","-292,970"
25/12/2020,57.6 ( 1.05 %),"2,949","3,042,440","1,031.69","2,263","2,802,970","1,239","239,470"
24/12/2020,57 ( -0.87 %),"3,436","3,681,780","1,071.53","2,384","4,651,420","1,951","-969,640"
23/12/2020,57.5 ( -1.03 %),"2,054","2,071,390","1,008.47","2,163","2,947,720","1,363","-876,330"
22/12/2020,58.1 ( 1.04 %),0,0,0,0,0,0,0
21/12/2020,57.5 ( 1.05 %),"2,010","3,241,150","1,612.51","2,845","4,003,750","1,407","-762,600"
18/12/2020,56.9 ( 0.71 %),"2,119","2,675,110","1,262.44","2,131","2,924,780","1,372","-249,670"
17/12/2020,56.5 ( -1.05 %),"5,548","4,956,820",893.44,"1,757","5,120,890","2,915","-164,070"
16/12/2020,57.1 ( 0.71 %),"2,233","3,085,590","1,381.81","2,231","3,747,860","1,680","-662,270"
15/12/2020,56.7 ( -0.87 %),0,0,0,0,0,0,0
14/12/2020,57.2 ( 0.35 %),"1,874","2,206,240","1,177.29","2,463","3,096,520","1,257","-890,280"
11/12/2020,57 ( 0.88 %),"1,986","2,948,890","1,484.84","2,068","3,082,840","1,491","-133,950"
10/12/2020,56.5 ( -1.74 %),"3,105","3,220,670","1,037.25","2,796","4,156,730","1,487","-936,060"
09/12/2020,57.5 ( 2.31 %),"2,959","5,149,040","1,740.13","3,664","5,202,950","1,420","-53,910"
08/12/2020,56.2 ( 0.9 %),0,0,0,0,0,0,0
07/12/2020,55.7 ( 0 %),"2,664","2,488,810",934.24,"2,152","3,438,790","1,598","-949,980"
04/12/2020,55.7 ( 0.18 %),"2,661","2,414,320",907.3,"1,977","3,074,410","1,555","-660,090"
03/12/2020,55.6 ( 0 %),"2,799","3,041,260","1,086.55","1,576","2,844,330","1,805","196,930"
02/12/2020,55.6 ( 0.72 %),"3,273","3,533,760","1,079.67","2,064","3,539,690","1,715","-5,930"
01/12/2020,55.2 ( -0.36 %),"5,543","5,355,890",966.24,"2,200","4,728,160","2,149","627,730"
