Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
16/06/2022,92 ( 1.66 %),"4,004","4,309,400","1,076.27","3,867","4,811,900","1,244","-502,500"
15/06/2022,90.5 ( 1.57 %),"3,558","2,983,500",838.53,"2,711","2,924,100","1,079","59,400"
14/06/2022,89.1 ( 3.36 %),"5,827","4,692,600",805.32,"2,831","3,740,500","1,321","952,100"
13/06/2022,86.2 ( -5.07 %),"9,723","5,693,800",585.6,"3,203","6,167,900","1,926","-474,100"
10/06/2022,110 ( -4.6 %),"5,718","4,427,300",774.27,"4,474","5,887,300","1,316","-1,460,000"
09/06/2022,115.3 ( 0.26 %),"3,525","3,067,200",870.13,"3,280","4,157,400","1,268","-1,090,200"
08/06/2022,115 ( -0.52 %),"4,514","4,135,300",916.11,"4,126","5,387,000","1,306","-1,251,700"
07/06/2022,115.6 ( 2.3 %),"6,597","6,334,400",960.19,"3,968","6,157,400","1,552","177,000"
06/06/2022,113 ( -0.88 %),"3,265","3,636,200","1,113.69","3,845","6,428,700","1,672","-2,792,500"
03/06/2022,114 ( 2.24 %),"3,007","2,918,000",970.4,"3,537","4,165,400","1,178","-1,247,400"
02/06/2022,111.5 ( -0.27 %),"3,421","3,583,400","1,047.47","4,342","6,075,000","1,399","-2,491,600"
01/06/2022,111.8 ( 1.73 %),"3,042","4,082,300","1,341.98","3,858","4,782,800","1,240","-700,500"
31/05/2022,109.9 ( -1.26 %),"4,329","3,703,600",855.53,"2,828","4,334,700","1,533","-631,100"
30/05/2022,111.3 ( -0.45 %),"4,059","5,313,800","1,309.14","4,722","6,445,000","1,365","-1,131,200"
27/05/2022,111.8 ( 5.87 %),"3,481","5,683,800","1,632.81","7,036","6,665,900",947,"-982,100"
26/05/2022,105.6 ( 0.57 %),"2,606","2,733,500","1,048.93","3,061","3,398,600","1,110","-665,100"
25/05/2022,105 ( 6.92 %),"3,736","6,237,700","1,669.62","4,938","4,770,700",966,"1,467,000"
24/05/2022,98.2 ( 1.76 %),"2,267","2,404,500","1,060.65","2,495","2,677,100","1,073","-272,600"
23/05/2022,96.5 ( -1.03 %),"2,306","1,800,500",780.79,"1,922","2,395,900","1,247","-595,400"
20/05/2022,97.5 ( 0.52 %),"2,324","2,386,600","1,026.94","2,429","2,790,000","1,149","-403,400"
