Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/04/2022,36.4,21.96,2.1(6.12 %),"22,646,100",798.66,"130,000",4.76,33.6,36.6,33.1
25/04/2022,34.25,20.67,-2.55(-6.93 %),"32,739,600","1,148.2","1,190,068",43.71,36.65,36.95,34.25
22/04/2022,36.8,22.21,1.3(3.66 %),"22,705,300",825.67,"100,000",3.68,36.2,37.2,35.4
21/04/2022,35.5,21.42,0.3(0.85 %),"18,919,400",673.84,"150,000",5.39,35.1,36.5,34.5
20/04/2022,35.2,21.24,-0.6(-1.68 %),"21,334,600",760.45,"338,000",11.26,35.5,36.25,35.2
19/04/2022,35.8,21.6,-0.9(-2.45 %),"24,120,700",881.09,0,0,36.85,37.45,35.7
18/04/2022,36.65,22.11,-1.85(-4.81 %),"28,756,000","1,077.38",0,0,38.5,38.6,36.65
15/04/2022,38.5,23.23,-1(-2.53 %),"29,772,100","1,154.67",0,0,39.3,39.7,37.7
14/04/2022,39.5,23.83,0.5(1.28 %),"23,375,700",930.88,0,0,39,40.6,38.9
13/04/2022,39,23.53,0(0.00 %),"25,270,100",981.39,"100,000",3.9,39.4,39.45,38
12/04/2022,39,23.53,0.2(0.52 %),"25,203,900",996.62,"847,500",33.71,39.1,40.2,39
08/04/2022,38.8,23.41,-1(-2.51 %),"23,996,600",945.41,0,0,39.8,40.05,38.8
07/04/2022,39.8,24.02,-0.2(-0.50 %),"31,583,800","1,277.94","20,000",0.8,40.1,41.05,39.8
06/04/2022,39.95,24.11,1.65(4.31 %),"41,068,500","1,621.95","668,100",26.5,38.1,40.2,37.85
05/04/2022,38.3,23.11,-0.7(-1.79 %),"15,772,700",610.22,0,0,38.7,39.2,38.15
04/04/2022,39,23.53,0.4(1.04 %),"24,503,700",963.48,"40,000",1.44,39.6,39.9,38.9
01/04/2022,38.6,23.29,1.4(3.76 %),"36,857,900","1,403.53",0,0,37.1,38.6,37
31/03/2022,37.2,22.45,0.4(1.09 %),"9,162,300",340.14,"130,000",4.79,36.9,37.5,36.8
30/03/2022,36.8,22.21,0.4(1.10 %),"16,622,400",614.38,0,0,36.3,37.45,36.2
29/03/2022,36.4,21.96,0.1(0.28 %),"7,423,300",269.78,"258,100",9.6,36.25,36.5,36.25
