Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/10/2021,63.9,21.42,-2(-3.03 %),"8,924,700",576.35,"182,250",11.45,65.6,65.7,63.7
30/09/2021,65.9,22.09,-0.1(-0.15 %),"6,847,300",450.62,"90,000",5.67,66.2,66.5,65.4
29/09/2021,66,22.13,-0.8(-1.20 %),"6,609,400",435.7,0,0,66.6,66.6,65.6
28/09/2021,66.8,22.39,-0.2(-0.30 %),"6,959,900",460.92,0,0,67,67,65.5
27/09/2021,67,22.46,0(0.00 %),"9,520,500",641.68,"350,000",21.84,66.9,68.3,66.8
24/09/2021,67,22.46,0(0.00 %),"4,296,300",287.86,"2,985,000",203.45,67,67.3,66.7
23/09/2021,67,22.46,0.2(0.30 %),"5,168,200",345.24,"1,675,000",113.45,66.6,67.6,66.3
22/09/2021,66.8,22.39,-0.1(-0.15 %),"4,623,100",306.67,"1,460,000",99.11,66.9,67,66
21/09/2021,66.9,22.43,-0.6(-0.89 %),"6,883,800",461.33,"1,570,000",106.09,67.2,67.7,66.5
20/09/2021,67.5,22.63,0.5(0.75 %),"8,121,300",553.26,"90,000",5.67,68.5,68.8,67.1
17/09/2021,67,22.46,2(3.08 %),"13,065,500",867.1,"14,771,560","1,004.47",65.5,67.4,65.4
16/09/2021,65,21.79,1.1(1.72 %),"4,700,400",303.9,"100,000",6.83,64.3,65,64.2
15/09/2021,63.9,21.42,0(0.00 %),"4,153,000",264.85,"90,000",6.03,63.2,64.1,63.1
14/09/2021,63.9,21.42,-0.9(-1.39 %),"6,174,200",396.62,0,0,64.8,64.8,63.7
13/09/2021,64.8,21.72,0.2(0.31 %),"7,447,900",484.64,0,0,65,66,64.7
10/09/2021,64.6,21.66,1.2(1.89 %),"10,239,100",662.6,0,0,63.6,65.4,63.6
09/09/2021,63.4,21.26,1.4(2.26 %),"6,166,500",388.02,"28,000",1.72,62,63.5,62
08/09/2021,62,20.79,-1.5(-2.36 %),"5,217,900",328.05,0,0,63.6,63.7,62
07/09/2021,63.5,21.29,2.4(3.93 %),"10,516,500",657.6,0,0,61.2,63.8,61.2
06/09/2021,61.1,20.48,-0.4(-0.65 %),"4,629,400",283.96,"73,000",4.55,61.7,61.8,60.9
