Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/11/2024,19,,-0.35(-1.81 %),"12,405,400",235.7,"5,080,006",104.07,19.1,19.2,18.8
13/11/2024,19.35,,0.25(1.31 %),"20,297,800",387.69,"2,174,006",43.4,18.95,19.35,18.75
12/11/2024,19.1,,-0.1(-0.52 %),"15,114,900",287.79,"767,013",15.02,19.25,19.25,18.9
11/11/2024,19.2,,-0.3(-1.54 %),"28,129,900",538.35,"64,023",1.28,19.45,19.45,18.95
08/11/2024,19.5,,-0.2(-1.02 %),"24,424,300",475.79,"747,029",14.88,19.8,19.8,19.3
07/11/2024,19.7,,-0.15(-0.76 %),"13,396,000",264.4,29,0,19.9,19.95,19.6
06/11/2024,19.85,,0.15(0.76 %),"16,235,900",322.1,"20,001",0.42,19.75,19.95,19.7
05/11/2024,19.7,,0(0.00 %),"9,956,500",196.21,"218,000",4.4,19.55,19.8,19.55
04/11/2024,19.7,,-0.45(-2.23 %),"30,569,300",603.51,"40,001",0.78,20.15,20.2,19.6
01/11/2024,20.15,,-0.3(-1.47 %),"16,603,900",335.46,"5,000,000",96,20.4,20.4,20.05
31/10/2024,20.45,,0.2(0.99 %),"13,914,600",282.64,"1,540,016",31.33,20.25,20.45,20.15
30/10/2024,20.25,,0(0.00 %),"9,997,900",202.23,"5,370,012",102.48,20.25,20.35,20.15
29/10/2024,20.25,,0.15(0.75 %),"14,155,600",286.14,"11,065,011",211.49,20.2,20.3,20.15
28/10/2024,20.1,,0(0.00 %),"11,242,600",224.86,26,0,20,20.1,19.9
25/10/2024,20.1,,0.1(0.50 %),"16,940,400",340.23,"1,065,017",21.75,20.1,20.2,20
24/10/2024,20,,-0.45(-2.20 %),"26,049,600",527.21,"100,014",2.03,20.4,20.45,20
23/10/2024,20.45,,-0.15(-0.73 %),"15,969,500",325.78,"260,011",5.24,20.5,20.55,20.3
22/10/2024,20.6,,-0.05(-0.24 %),"22,323,400",457.81,23,0,20.6,20.65,20.3
21/10/2024,20.65,,0.1(0.49 %),"18,193,500",374.53,"418,743",8.79,20.55,20.75,20.4
18/10/2024,20.55,,-0.35(-1.67 %),"24,407,500",505.49,"3,200,063",68.48,20.85,20.95,20.55
