Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
30/06/2023,79.2 ( 0 %),451,"577,200","1,279.82",393,"686,300","1,746","-109,100"
29/06/2023,79.2 ( -1 %),326,"451,000","1,383.44",378,"574,200","1,519","-123,200"
28/06/2023,80 ( -1.23 %),496,"484,100",976.01,412,"555,500","1,348","-71,400"
27/06/2023,81 ( -0.37 %),399,"346,600",868.67,286,"429,700","1,502","-83,100"
26/06/2023,81.3 ( 0.87 %),331,"507,600","1,533.53",355,"496,800","1,399","10,800"
23/06/2023,80.6 ( -0.86 %),0,0,0,0,0,0,0
22/06/2023,81.3 ( -0.97 %),606,"641,100","1,057.92",630,"701,800","1,114","-60,700"
21/06/2023,82.1 ( 0.12 %),414,"362,800",876.33,417,"422,700","1,014","-59,900"
20/06/2023,82 ( 1.23 %),524,"690,400","1,317.56",686,"641,900",936,"48,500"
19/06/2023,81 ( -0.25 %),336,"438,500","1,305.06",412,"521,700","1,266","-83,200"
16/06/2023,81.2 ( 1.5 %),598,"528,100",883.11,328,"501,500","1,529","26,600"
15/06/2023,80 ( -0.99 %),863,"603,200",698.96,261,"556,100","2,131","47,100"
14/06/2023,80.8 ( -0.74 %),466,"426,200",914.59,243,"466,900","1,921","-40,700"
13/06/2023,81.4 ( -0.73 %),349,"489,500","1,402.58",343,"623,900","1,819","-134,400"
12/06/2023,82 ( 2.5 %),325,"549,700","1,691.38",274,"460,700","1,681","89,000"
09/06/2023,80 ( 0.88 %),394,"857,100","2,175.38",256,"576,700","2,253","280,400"
08/06/2023,79.3 ( -0.38 %),291,"406,400","1,396.56",300,"534,300","1,781","-127,900"
07/06/2023,79.6 ( 2.18 %),340,"491,300","1,445",415,"410,400",989,"80,900"
06/06/2023,77.9 ( 0.13 %),173,"84,600",489.02,230,"139,500",607,"-54,900"
05/06/2023,77.8 ( -0.26 %),171,"92,800",542.69,230,"115,900",504,"-23,100"
