Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
22/05/2024,63.1 ( -1.87 %),"1,803","2,870,000","1,591.79","1,679","2,982,800","1,777","-112,800"
21/05/2024,64.3 ( 2.23 %),"1,877","3,409,200","1,816.3","2,505","4,076,600","1,627","-667,400"
20/05/2024,62.9 ( 6.97 %),"1,854","4,649,500","2,507.82","1,478","2,373,300","1,606","2,276,200"
17/05/2024,58.8 ( 1.2 %),674,"1,022,200","1,516.62",995,"1,236,000","1,242","-213,800"
16/05/2024,58.1 ( -0.85 %),841,"745,200",886.09,795,"1,282,300","1,613","-537,100"
15/05/2024,58.6 ( 0.34 %),548,"801,500","1,462.59",947,"1,253,200","1,323","-451,700"
14/05/2024,58.4 ( 3.91 %),854,"2,220,200","2,599.77","1,492","2,275,400","1,525","-55,200"
13/05/2024,56.2 ( -1.4 %),817,"866,800","1,060.95",754,"1,088,100","1,443","-221,300"
10/05/2024,57 ( -1.72 %),939,"1,064,800","1,133.97","1,033","1,376,000","1,332","-311,200"
09/05/2024,58 ( 6.42 %),"1,636","3,793,400","2,318.7","1,756","2,814,800","1,603","978,600"
08/05/2024,54.5 ( -0.55 %),"1,126","1,155,100","1,025.84",803,"1,141,300","1,421","13,800"
07/05/2024,54.8 ( -0.54 %),755,"877,100","1,161.72",674,"1,052,000","1,561","-174,900"
06/05/2024,55.1 ( 2.42 %),775,"1,077,400","1,390.19",902,"1,014,000","1,124","63,400"
03/05/2024,53.8 ( -0.37 %),810,"1,136,800","1,403.46",754,"986,700","1,309","150,100"
02/05/2024,54 ( 3.05 %),846,"1,306,000","1,543.74",752,"870,300","1,157","435,700"
26/04/2024,52.4 ( -0.19 %),821,"992,100","1,208.4",671,"983,200","1,465","8,900"
25/04/2024,52.5 ( 0.38 %),718,"1,026,800","1,430.08",811,"823,200","1,015","203,600"
24/04/2024,52.3 ( 3.56 %),966,"1,748,600","1,810.14",826,"1,177,700","1,426","570,900"
23/04/2024,50.5 ( -4.17 %),"1,291","1,147,900",889.16,621,"1,629,700","2,624","-481,800"
22/04/2024,52.7 ( 2.13 %),891,"888,800",997.53,718,"660,400",920,"228,400"
