Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
10/10/2022,87.5 ( 3.55 %),512,"273,400",533.98,361,"290,100",804,"-16,700"
07/10/2022,84.5 ( -4.3 %),630,"520,100",825.56,474,"658,500","1,389","-138,400"
06/10/2022,89 ( -1.33 %),419,"222,500",531.03,463,"315,700",682,"-93,200"
05/10/2022,90.2 ( 2.15 %),548,"283,600",517.52,530,"499,500",942,"-215,900"
04/10/2022,88.3 ( -1.89 %),365,"166,500",456.16,443,"282,900",639,"-116,400"
03/10/2022,90 ( -0.66 %),503,"223,300",443.94,625,"348,000",557,"-124,700"
30/09/2022,90.6 ( 6.97 %),979,"989,400","1,010.62",723,"759,700","1,051","229,700"
29/09/2022,84.7 ( -6.92 %),395,"219,700",556.2,510,"488,100",957,"-268,400"
28/09/2022,91 ( -2.15 %),469,"341,800",728.78,481,"375,400",780,"-33,600"
27/09/2022,93 ( -0.85 %),245,"244,400",997.55,477,"347,900",729,"-103,500"
26/09/2022,93.8 ( -0.95 %),716,"792,000","1,106.15",726,"1,000,800","1,379","-208,800"
23/09/2022,94.7 ( -1.46 %),624,"358,200",574.04,490,"442,600",903,"-84,400"
22/09/2022,96.1 ( -0.21 %),506,"215,800",426.48,434,"307,600",709,"-91,800"
21/09/2022,96.3 ( -0.21 %),477,"251,000",526.21,497,"331,000",666,"-80,000"
20/09/2022,96.5 ( -0.82 %),"1,023","534,100",522.09,790,"789,700","1,000","-255,600"
19/09/2022,97.3 ( -0.71 %),647,"509,300",787.17,706,"587,400",832,"-78,100"
16/09/2022,98 ( 0.1 %),526,"417,800",794.3,536,"486,200",907,"-68,400"
15/09/2022,97.9 ( 6.99 %),"1,191","839,600",704.95,850,"658,300",774,"181,300"
14/09/2022,91.5 ( 0.55 %),523,"357,500",683.56,680,"403,200",593,"-45,700"
13/09/2022,91 ( 1 %),621,"421,700",679.07,658,"435,000",661,"-13,300"
