Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
14/01/2022,76 ( -2.44 %),614,"770,400","1,254.72",580,"787,100","1,357","-16,700"
13/01/2022,77.9 ( -2.5 %),862,"1,435,800","1,665.66","1,063","2,044,400","1,923","-608,600"
12/01/2022,79.9 ( 6.25 %),"1,390","2,522,800","1,814.96","1,252","2,824,800","2,256","-302,000"
11/01/2022,75.2 ( 6.97 %),"1,307","2,499,600","1,912.47",844,"1,692,400","2,005","807,200"
10/01/2022,70.3 ( -6.89 %),"1,161","1,521,700","1,310.68","1,449","2,110,300","1,456","-588,600"
07/01/2022,75.5 ( 6.94 %),"1,023","1,709,100","1,670.67","1,056","1,735,700","1,644","-26,600"
06/01/2022,70.6 ( 6.97 %),"1,659","2,915,400","1,757.32","1,270","2,252,300","1,773","663,100"
05/01/2022,66 ( 0.3 %),"1,507","1,655,200","1,098.34","1,712","2,527,800","1,477","-872,600"
04/01/2022,65.8 ( 2.81 %),836,"1,012,500","1,211.12",749,"1,148,000","1,533","-135,500"
31/12/2021,64 ( 0 %),518,"554,700","1,070.85",575,"839,200","1,459","-284,500"
30/12/2021,64 ( 0 %),574,"561,300",977.87,587,"919,200","1,566","-357,900"
29/12/2021,64 ( -2.88 %),616,"440,800",715.58,729,"1,132,600","1,554","-691,800"
28/12/2021,65.9 ( 1.38 %),955,"1,046,900","1,096.23","1,015","1,600,900","1,577","-554,000"
27/12/2021,65 ( -0.76 %),710,"959,800","1,351.83",918,"1,335,300","1,455","-375,500"
24/12/2021,65.5 ( -2.82 %),"1,286","1,207,700",939.11,"1,228","2,072,400","1,688","-864,700"
23/12/2021,67.4 ( -1.32 %),"1,473","2,527,700","1,716.02","1,899","2,047,100","1,078","480,600"
22/12/2021,68.3 ( 0.59 %),"1,133","1,195,500","1,055.16","1,534","1,880,100","1,226","-684,600"
21/12/2021,67.9 ( -0.15 %),"1,116","1,247,800","1,118.1","1,122","1,564,700","1,395","-316,900"
20/12/2021,68 ( 0.15 %),"1,192","1,377,200","1,155.37","1,330","1,485,900","1,117","-108,700"
17/12/2021,67.9 ( 0.89 %),"1,784","2,435,900","1,365.41","2,012","2,579,100","1,282","-143,200"
