Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
07/02/2023,84 ( 0 %),226,"204,400",904.42,227,"204,200",900,200
06/02/2023,84 ( 0 %),141,"154,900","1,098.58",178,"173,400",974,"-18,500"
03/02/2023,84 ( 0 %),175,"151,700",866.86,404,"213,200",528,"-61,500"
02/02/2023,84 ( 0 %),228,"153,600",673.68,236,"153,500",650,100
01/02/2023,84 ( -0.94 %),128,"139,200","1,087.5",249,"186,300",748,"-47,100"
31/01/2023,84.8 ( 0 %),150,"143,800",958.67,193,"147,300",763,"-3,500"
30/01/2023,84.8 ( -0.47 %),258,"175,400",679.84,224,"146,000",652,"29,400"
27/01/2023,85.2 ( 1.07 %),337,"204,900",608.01,196,"149,000",760,"55,900"
19/01/2023,84.3 ( -0.24 %),277,"214,200",773.29,212,"182,300",860,"31,900"
18/01/2023,84.5 ( 1.2 %),296,"184,500",623.31,290,"207,500",716,"-23,000"
17/01/2023,83.5 ( 1.95 %),373,"276,900",742.36,423,"235,100",556,"41,800"
16/01/2023,81.9 ( 0 %),219,"185,900",848.86,185,"138,700",750,"47,200"
13/01/2023,81.9 ( 0.12 %),285,"211,100",740.7,204,"169,600",831,"41,500"
12/01/2023,81.8 ( -0.24 %),407,"267,400",657,228,"238,800","1,047","28,600"
11/01/2023,82 ( 0 %),264,"140,800",533.33,262,"187,300",715,"-46,500"
10/01/2023,82 ( -0.36 %),301,"262,500",872.09,247,"233,900",947,"28,600"
09/01/2023,82.3 ( -0.72 %),302,"225,600",747.02,272,"233,400",858,"-7,800"
06/01/2023,82.9 ( -1.07 %),403,"313,300",777.42,353,"335,700",951,"-22,400"
05/01/2023,83.8 ( -0.24 %),270,"155,700",576.67,251,"187,400",747,"-31,700"
04/01/2023,84 ( 0 %),428,"266,000",621.5,324,"258,800",799,"7,200"
