Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
03/03/2021,46.8 ( 0.21 %),"10,515","43,738,700","4,159.65","9,971","40,356,300","4,047","3,382,400"
02/03/2021,46.7 ( 1.08 %),"9,266","4,542,820",490.27,"13,919","4,505,940",324,"36,880"
01/03/2021,46.2 ( 1.32 %),"11,304","38,644,900","3,418.69","11,930","36,067,900","3,023","2,577,000"
26/02/2021,45.6 ( 3.28 %),"22,894","80,757,300","3,527.44","18,754","65,466,800","3,491","15,290,500"
25/02/2021,44.15 ( 1.26 %),"11,070","41,810,000","3,776.87","13,704","45,075,500","3,289","-3,265,500"
24/02/2021,43.6 ( 0.69 %),"14,415","47,011,500","3,261.29","14,993","53,776,000","3,587","-6,764,500"
23/02/2021,43.3 ( -0.23 %),"11,935","32,695,400","2,739.46","7,792","30,915,200","3,968","1,780,200"
22/02/2021,43.4 ( -0.12 %),"11,721","35,099,900","2,994.62","12,331","47,532,700","3,855","-12,432,800"
19/02/2021,43.45 ( -0.91 %),"9,978","28,753,300","2,881.67","8,455","32,201,800","3,809","-3,448,500"
18/02/2021,43.85 ( 0.92 %),"11,797","37,200,600","3,153.39","12,238","38,726,100","3,164","-1,525,500"
17/02/2021,43.45 ( 3.95 %),"9,742","38,390,200","3,940.69","8,569","34,465,900","4,022","3,924,300"
09/02/2021,41.8 ( 2.2 %),"13,007","5,186,550",398.75,"7,984","4,152,480",520,"1,034,070"
08/02/2021,40.9 ( -3.76 %),"24,611","5,276,760",214.41,"7,468","5,867,400",786,"-590,640"
05/02/2021,42.5 ( 1.67 %),"8,774","47,137,700","5,372.43","10,909","38,509,000","3,530","8,628,700"
04/02/2021,41.8 ( -0.48 %),"12,647","42,657,800","3,372.96","10,751","44,403,000","4,130","-1,745,200"
03/02/2021,42 ( 3.7 %),"12,591","62,325,200","4,949.98","13,970","52,162,500","3,734","10,162,700"
02/02/2021,40.5 ( 5.61 %),"10,748","61,949,400","5,763.81","13,929","43,765,100","3,142","18,184,300"
01/02/2021,38.35 ( -2.04 %),"12,363","37,023,100","2,994.67","7,076","45,250,500","6,395","-8,227,400"
29/01/2021,39.15 ( 4.4 %),"24,228","97,527,000","4,025.38","10,434","57,831,900","5,543","39,695,100"
28/01/2021,37.5 ( -6.95 %),"19,920","72,107,100","3,619.83","11,698","110,683,500","9,462","-38,576,400"
