Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
20/06/2024,29.35 ( 0 %),"15,138","43,894,700","2,899.64","8,550","50,045,100","5,853","-6,150,400"
19/06/2024,29.35 ( -0.17 %),"8,769","34,261,000","3,907.06","7,955","38,527,300","4,843","-4,266,300"
18/06/2024,29.4 ( -0.17 %),"7,087","28,558,300","4,029.67","10,511","40,097,000","3,815","-11,538,700"
17/06/2024,29.45 ( 1.2 %),"14,511","62,325,700","4,295.07","18,841","68,113,700","3,615","-5,788,000"
14/06/2024,29.1 ( -1.36 %),"11,715","51,030,100","4,355.96","19,197","68,316,800","3,559","-17,286,700"
13/06/2024,29.5 ( -0.34 %),"9,842","36,278,600","3,686.1","11,768","46,073,600","3,915","-9,795,000"
12/06/2024,29.6 ( 1.72 %),"10,894","34,372,000","3,155.13","8,256","34,790,900","4,214","-418,900"
11/06/2024,29.1 ( -0.68 %),"14,975","44,274,000","2,956.53","10,953","58,754,700","5,364","-14,480,700"
10/06/2024,29.3 ( 0 %),"9,685","38,022,700","3,925.94","8,020","38,546,100","4,806","-523,400"
07/06/2024,29.3 ( 0 %),"7,266","28,154,700","3,874.86","8,697","34,464,100","3,963","-6,309,400"
06/06/2024,29.3 ( 0.17 %),"7,895","33,013,800","4,181.61","14,288","48,389,100","3,387","-15,375,300"
05/06/2024,29.25 ( -0.17 %),"8,509","33,664,800","3,956.38","10,826","50,567,000","4,671","-16,902,200"
04/06/2024,29.3 ( 1.03 %),"13,543","62,348,100","4,603.71","20,891","83,160,300","3,981","-20,812,200"
03/06/2024,29 ( 1.4 %),"7,118","31,121,600","4,372.24","11,948","43,926,900","3,677","-12,805,300"
31/05/2024,28.6 ( 1.24 %),"12,795","37,854,300","2,958.52","7,150","34,451,400","4,818","3,402,900"
30/05/2024,28.25 ( -1.22 %),"23,394","50,703,300","2,167.36","8,211","47,138,500","5,741","3,564,800"
29/05/2024,28.6 ( -1.89 %),"14,482","36,058,300","2,489.87","9,323","43,412,100","4,656","-7,353,800"
28/05/2024,29.15 ( 0.87 %),"10,069","33,852,500","3,362.05","9,976","37,246,400","3,734","-3,393,900"
27/05/2024,28.9 ( 0 %),"10,187","31,743,300","3,116.06","7,238","38,465,800","5,314","-6,722,500"
24/05/2024,28.9 ( -2.03 %),"20,729","47,796,400","2,305.77","9,513","52,717,100","5,542","-4,920,700"
