Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
18/07/2024,28.4 ( 0.71 %),"11,167","38,636,500","3,459.88","7,349","33,893,100","4,612","4,743,400"
17/07/2024,28.2 ( -0.88 %),"14,967","38,657,100","2,582.82","9,071","44,515,200","4,907","-5,858,100"
16/07/2024,28.45 ( 0 %),"7,205","21,175,300","2,938.97","6,224","23,348,800","3,751","-2,173,500"
15/07/2024,28.45 ( -0.18 %),"14,990","28,826,900","1,923.08","6,834","32,706,200","4,786","-3,879,300"
12/07/2024,28.5 ( -1.21 %),"12,954","30,488,600","2,353.61","7,472","39,809,800","5,328","-9,321,200"
11/07/2024,28.85 ( -0.35 %),"6,047","23,303,500","3,853.73","8,589","39,213,700","4,566","-15,910,200"
10/07/2024,28.95 ( -0.17 %),"11,179","51,360,600","4,594.38","16,684","74,134,300","4,443","-22,773,700"
09/07/2024,29 ( 0.69 %),"9,477","38,992,300","4,114.41","12,181","48,574,800","3,988","-9,582,500"
08/07/2024,28.8 ( 0.52 %),"7,686","32,540,000","4,233.67","11,053","49,191,700","4,451","-16,651,700"
05/07/2024,28.65 ( -0.17 %),"6,706","23,141,300","3,450.84","7,315","38,427,600","5,253","-15,286,300"
04/07/2024,28.7 ( -0.17 %),"6,468","19,821,500","3,064.55","7,984","34,975,800","4,381","-15,154,300"
03/07/2024,28.75 ( 0.17 %),"6,699","35,724,900","5,332.87","10,197","45,162,200","4,429","-9,437,300"
02/07/2024,28.7 ( 1.23 %),"11,206","36,044,800","3,216.56","8,595","41,486,900","4,827","-5,442,100"
01/07/2024,28.35 ( 0.18 %),"10,785","28,795,900","2,670","5,621","32,811,100","5,837","-4,015,200"
28/06/2024,28.3 ( -1.91 %),"11,990","35,797,700","2,985.63","8,272","40,063,200","4,843","-4,265,500"
27/06/2024,28.85 ( -0.17 %),"5,473","19,369,800","3,539.16","6,060","28,033,800","4,626","-8,664,000"
26/06/2024,28.9 ( 0.7 %),"9,544","38,946,900","4,080.77","8,946","41,701,000","4,661","-2,754,100"
25/06/2024,28.7 ( 0 %),"9,955","34,229,800","3,438.45","7,890","34,773,900","4,407","-544,100"
24/06/2024,28.7 ( -1.2 %),"23,707","59,766,300","2,521.04","9,964","65,720,300","6,596","-5,954,000"
21/06/2024,29.05 ( -1.02 %),"9,763","28,817,900","2,951.75","6,089","28,873,900","4,742","-56,000"
