Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
14/02/2025,26.1 ( 0.77 %),"7,281","36,142,600","4,963.96","9,367","36,603,900","3,908","-461,300"
13/02/2025,25.9 ( 0.19 %),"7,746","20,476,000","2,643.43","6,064","22,466,100","3,705","-1,990,100"
12/02/2025,25.85 ( -0.96 %),"8,911","22,777,300","2,556.09","6,629","28,243,500","4,261","-5,466,200"
11/02/2025,26.1 ( 2.76 %),"21,054","59,451,800","2,823.78","9,566","42,924,600","4,487","16,527,200"
10/02/2025,25.4 ( -4.69 %),"37,083","86,582,000","2,334.82","9,821","90,913,100","9,257","-4,331,100"
07/02/2025,26.65 ( -0.56 %),"6,133","20,150,700","3,285.62","4,614","25,250,500","5,473","-5,099,800"
06/02/2025,26.8 ( 0 %),"5,443","25,678,900","4,717.78","6,083","31,832,600","5,233","-6,153,700"
05/02/2025,26.8 ( -0.19 %),"5,494","36,510,500","6,645.52","6,138","28,463,200","4,637","8,047,300"
04/02/2025,26.85 ( 1.7 %),"6,894","41,101,800","5,961.97","8,585","35,067,500","4,085","6,034,300"
03/02/2025,0 ( 0 %),"8,040","29,535,900","3,673.62","4,979","27,701,300","5,564","1,834,600"
24/01/2025,26.55 ( -0.38 %),"4,467","19,463,000","4,357.06","5,861","24,195,900","4,128","-4,732,900"
23/01/2025,26.65 ( 1.91 %),"6,094","31,676,700","5,198.01","6,739","31,338,200","4,650","338,500"
22/01/2025,26.15 ( -0.57 %),"4,893","19,796,800","4,045.94","4,999","20,456,300","4,092","-659,500"
21/01/2025,26.3 ( -0.57 %),"5,144","23,100,900","4,490.84","4,965","25,383,700","5,113","-2,282,800"
20/01/2025,26.45 ( -0.19 %),"3,996","19,585,400","4,901.25","6,964","28,427,600","4,082","-8,842,200"
17/01/2025,26.5 ( 0.76 %),"5,727","32,290,100","5,638.22","6,498","27,531,000","4,237","4,759,100"
16/01/2025,26.3 ( 0.38 %),"5,719","20,135,000","3,520.72","5,220","25,136,500","4,815","-5,001,500"
15/01/2025,26.2 ( 1.35 %),"6,438","28,240,300","4,386.5","5,493","20,163,600","3,671","8,076,700"
14/01/2025,25.85 ( -0.19 %),"5,418","19,918,000","3,676.26","3,731","14,748,500","3,953","5,169,500"
13/01/2025,25.9 ( 1.37 %),"10,316","29,151,800","2,825.88","5,931","22,536,600","3,800","6,615,200"
