Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
28/08/2023,26.85 ( 3.47 %),"9,539","52,749,700","5,529.9","14,301","38,267,400","2,676","14,482,300"
25/08/2023,25.95 ( -1.33 %),"16,278","44,222,300","2,716.69","7,946","38,531,500","4,849","5,690,800"
24/08/2023,26.3 ( 2.53 %),"12,672","41,513,100","3,275.97","11,078","30,149,100","2,722","11,364,000"
23/08/2023,25.65 ( -1.91 %),"18,543","41,658,000","2,246.56","9,137","38,816,900","4,248","2,841,100"
22/08/2023,26.15 ( -0.19 %),"27,081","67,884,800","2,506.73","14,242","55,681,200","3,910","12,203,600"
21/08/2023,26.2 ( -1.13 %),"19,214","54,238,700","2,822.87","12,755","54,593,700","4,280","-355,000"
18/08/2023,26.5 ( -5.69 %),"24,657","69,935,100","2,836.32","16,448","82,443,500","5,012","-12,508,400"
17/08/2023,28.1 ( 0.36 %),"20,057","73,558,300","3,667.46","23,134","84,243,500","3,642","-10,685,200"
16/08/2023,27.95 ( -0.18 %),"13,326","27,100,300","2,033.64","7,640","28,775,700","3,766","-1,675,400"
15/08/2023,27.95 ( -0.89 %),"13,432","32,575,600","2,425.22","10,664","41,725,200","3,913","-9,149,600"
14/08/2023,28.15 ( 1.62 %),"17,667","71,603,200","4,052.93","21,019","80,287,500","3,820","-8,684,300"
11/08/2023,27.7 ( 1.28 %),"13,721","40,638,900","2,961.8","11,885","48,670,700","4,095","-8,031,800"
10/08/2023,27.35 ( -1.62 %),"13,909","28,649,200","2,059.76","10,616","40,785,800","3,842","-12,136,600"
09/08/2023,27.8 ( 2.21 %),"18,305","72,984,700","3,987.15","18,742","77,167,900","4,117","-4,183,200"
08/08/2023,27.2 ( -1.27 %),"18,733","42,758,100","2,282.5","11,248","60,001,800","5,334","-17,243,700"
07/08/2023,27.55 ( 0.73 %),"11,827","38,969,500","3,294.96","11,222","49,803,000","4,438","-10,833,500"
04/08/2023,27.35 ( 1.86 %),"16,098","40,836,100","2,536.72","9,520","37,117,200","3,899","3,718,900"
03/08/2023,26.85 ( -2.36 %),"41,484","88,860,000","2,142.03","13,275","107,409,400","8,091","-18,549,400"
02/08/2023,27.5 ( 0 %),"16,160","40,921,100","2,532.25","9,200","36,865,000","4,007","4,056,100"
01/08/2023,27.5 ( -2.48 %),"15,740","43,335,000","2,753.18","7,982","47,657,500","5,971","-4,322,500"
