Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
04/01/2023,19.4 ( 0.52 %),"7,010","34,923,500","4,981.95","13,765","43,482,800","3,159","-8,559,300"
03/01/2023,19.25 ( 6.94 %),"8,385","48,696,800","5,807.61","12,451","48,300,200","3,879","396,600"
30/12/2022,18 ( 0 %),"7,248","26,806,200","3,698.43","7,516","32,708,200","4,352","-5,902,000"
29/12/2022,18 ( -1.1 %),"6,485","31,682,700","4,885.54","9,839","36,430,700","3,703","-4,748,000"
28/12/2022,18.2 ( -0.55 %),"9,530","28,371,500","2,977.07","9,798","33,329,500","3,402","-4,958,000"
27/12/2022,18.25 ( 6.73 %),"13,883","50,814,600","3,660.2","10,783","35,539,900","3,296","15,274,700"
26/12/2022,17.1 ( -7.07 %),"18,676","41,625,000","2,228.8","8,626","53,784,300","6,235","-12,159,300"
23/12/2022,18.35 ( -2.91 %),"19,993","48,482,100","2,424.95","8,780","51,617,400","5,879","-3,135,300"
22/12/2022,18.9 ( 0 %),"10,880","34,969,600","3,214.12","11,821","40,785,400","3,450","-5,815,800"
21/12/2022,18.9 ( -0.53 %),"17,249","50,683,100","2,938.32","13,381","51,340,100","3,837","-657,000"
20/12/2022,19 ( -5 %),"27,233","73,104,900","2,684.42","15,921","85,485,900","5,369","-12,381,000"
19/12/2022,20 ( -1.96 %),"19,829","72,405,800","3,651.51","22,818","89,080,000","3,904","-16,674,200"
16/12/2022,20.4 ( 5.15 %),"22,827","95,329,500","4,176.17","27,910","101,157,700","3,624","-5,828,200"
15/12/2022,19.35 ( 0.78 %),"9,619","35,468,600","3,687.35","15,152","50,471,400","3,331","-15,002,800"
14/12/2022,19.2 ( 1.05 %),"12,301","54,934,100","4,465.82","16,136","70,063,600","4,342","-15,129,500"
13/12/2022,19 ( 2.15 %),"12,776","39,449,900","3,087.81","9,389","39,160,700","4,171","289,200"
12/12/2022,18.6 ( -3.12 %),"16,466","57,843,600","3,512.91","14,263","65,516,800","4,593","-7,673,200"
09/12/2022,19.2 ( 1.59 %),"12,617","57,134,500","4,528.37","14,384","59,925,600","4,166","-2,791,100"
08/12/2022,18.9 ( 3.28 %),"10,674","50,954,900","4,773.74","14,838","62,789,300","4,232","-11,834,400"
07/12/2022,18.25 ( -1.88 %),"18,002","73,694,200","4,093.67","17,255","63,304,400","3,669","10,389,800"
