Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
12/12/2024,24.3 ( 0 %),"2,476","15,589,400","6,296.2","4,528","12,780,600","2,823","2,808,800"
11/12/2024,24.3 ( 0.21 %),"4,082","12,736,500","3,120.16","3,479","11,057,200","3,178","1,679,300"
10/12/2024,24.25 ( -0.61 %),"3,333","10,835,400","3,250.95","2,537","11,042,200","4,352","-206,800"
09/12/2024,24.4 ( 0.21 %),"2,953","13,532,300","4,582.56","3,327","13,012,500","3,911","519,800"
06/12/2024,24.35 ( -0.81 %),"3,315","12,434,700","3,751.04","4,389","15,313,200","3,489","-2,878,500"
05/12/2024,24.55 ( 2.94 %),"4,290","23,472,000","5,471.33","5,104","17,942,100","3,515","5,529,900"
04/12/2024,23.85 ( -0.42 %),"3,993","13,127,100","3,287.53","2,611","10,903,800","4,176","2,223,300"
03/12/2024,23.95 ( -0.83 %),"3,014","10,552,700","3,501.23","2,644","12,993,900","4,914","-2,441,200"
02/12/2024,24.15 ( 0 %),"2,799","7,960,400","2,844.02","2,846","11,434,100","4,018","-3,473,700"
29/11/2024,24.15 ( 0.62 %),"2,633","8,904,800","3,382","2,532","9,508,200","3,755","-603,400"
28/11/2024,24 ( -0.41 %),"2,596","11,524,600","4,439.37","3,704","13,340,800","3,602","-1,816,200"
27/11/2024,24.1 ( 0 %),"2,686","8,074,600","3,006.18","2,554","10,833,100","4,242","-2,758,500"
26/11/2024,24.1 ( 0.63 %),"2,842","9,527,900","3,352.53","3,612","12,764,100","3,534","-3,236,200"
25/11/2024,23.95 ( -0.21 %),"3,057","10,549,500","3,450.93","3,451","11,293,000","3,272","-743,500"
22/11/2024,24 ( 0 %),"4,376","22,084,600","5,046.76","4,849","17,995,000","3,711","4,089,600"
21/11/2024,24 ( 1.91 %),"4,029","20,846,200","5,174.04","3,044","11,332,200","3,723","9,514,000"
20/11/2024,23.55 ( 1.73 %),"6,409","23,333,400","3,640.72","4,554","15,901,400","3,492","7,432,000"
19/11/2024,23.15 ( -1.07 %),"4,866","15,701,300","3,226.74","2,745","13,356,500","4,866","2,344,800"
18/11/2024,23.4 ( -0.43 %),"9,245","29,827,000","3,226.28","3,617","23,636,800","6,535","6,190,200"
14/11/2024,0 ( 0 %),"5,666","15,170,800","2,677.52","3,007","18,084,700","6,014","-2,913,900"
