Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
03/03/2021,28 ( -0.36 %),"11,059","27,750,800","2,509.34","6,930","31,054,400","4,481","-3,303,600"
02/03/2021,28.1 ( -0.88 %),"10,042","2,370,970",236.11,"8,867","3,194,650",360,"-823,680"
01/03/2021,28.35 ( 2.53 %),"9,306","37,209,200","3,998.41","8,619","34,973,300","4,058","2,235,900"
26/02/2021,27.65 ( 1.28 %),"16,356","47,367,700","2,896.04","8,934","41,855,700","4,685","5,512,000"
25/02/2021,27.3 ( 1.11 %),"11,354","37,172,600","3,273.97","8,373","33,691,600","4,024","3,481,000"
24/02/2021,27 ( -1.46 %),"11,125","33,556,300","3,016.3","9,930","38,226,500","3,850","-4,670,200"
23/02/2021,27.4 ( 2.62 %),"11,518","57,097,200","4,957.21","15,666","52,509,400","3,352","4,587,800"
22/02/2021,26.7 ( -0.56 %),"8,910","29,845,600","3,349.67","11,680","44,125,400","3,778","-14,279,800"
19/02/2021,26.85 ( 2.48 %),"11,505","54,291,200","4,718.92","16,778","61,341,300","3,656","-7,050,100"
18/02/2021,26.2 ( 1.55 %),"7,614","47,757,700","6,272.35","12,295","39,996,600","3,253","7,761,100"
17/02/2021,25.8 ( 4.24 %),"6,373","38,516,500","6,043.7","8,739","31,451,900","3,599","7,064,600"
09/02/2021,24.75 ( 3.56 %),"5,173","3,771,770",729.13,"6,638","2,644,260",398,"1,127,510"
08/02/2021,23.9 ( -3.43 %),"6,632","3,424,660",516.38,"8,478","4,044,450",477,"-619,790"
05/02/2021,24.75 ( 2.91 %),"4,949","21,460,800","4,336.39","6,257","22,625,300","3,616","-1,164,500"
04/02/2021,24.05 ( -0.82 %),"7,464","21,588,900","2,892.4","5,379","25,191,300","4,683","-3,602,400"
03/02/2021,24.25 ( 3.85 %),"7,222","37,881,200","5,245.25","5,896","31,591,700","5,358","6,289,500"
02/02/2021,23.35 ( 6.14 %),"5,407","31,199,900","5,770.28","6,327","24,912,100","3,937","6,287,800"
01/02/2021,22 ( -6.18 %),"10,229","33,537,500","3,278.67","4,697","29,760,500","6,336","3,777,000"
29/01/2021,23.45 ( 4.92 %),"9,481","52,239,300","5,509.89","5,881","31,096,500","5,288","21,142,800"
28/01/2021,22.35 ( -6.87 %),"6,008","27,189,100","4,525.48","9,139","50,365,600","5,511","-23,176,500"
