Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
23/11/2023,17.9 ( -0.83 %),"4,152","14,102,900","3,396.65","3,284","15,304,500","4,660","-1,201,600"
22/11/2023,18.05 ( -0.28 %),"4,041","12,519,500","3,098.12","2,681","15,045,300","5,612","-2,525,800"
21/11/2023,18.1 ( 0.56 %),"3,951","13,422,100","3,397.14","2,469","12,381,000","5,015","1,041,100"
20/11/2023,18 ( -1.1 %),"5,883","19,651,300","3,340.35","3,077","17,734,000","5,763","1,917,300"
17/11/2023,18.2 ( -1.62 %),"5,424","24,233,200","4,467.77","4,545","27,513,200","6,054","-3,280,000"
16/11/2023,18.5 ( -0.27 %),"2,534","10,206,800","4,027.94","3,234","13,528,800","4,183","-3,322,000"
15/11/2023,18.55 ( 0.54 %),"2,992","22,490,400","7,516.84","7,268","32,828,700","4,517","-10,338,300"
14/11/2023,18.45 ( 1.93 %),"3,621","25,560,800","7,059.04","6,849","28,983,100","4,232","-3,422,300"
13/11/2023,18.1 ( 0.56 %),"3,657","12,914,100","3,531.34","3,072","12,764,200","4,155","149,900"
10/11/2023,18 ( -1.91 %),"5,403","21,442,100","3,968.55","3,878","22,654,500","5,842","-1,212,400"
09/11/2023,18.35 ( 0 %),"4,323","19,887,900","4,600.49","5,059","21,027,300","4,156","-1,139,400"
08/11/2023,18.35 ( 3.09 %),"4,926","21,385,200","4,341.29","4,253","17,112,200","4,024","4,273,000"
07/11/2023,17.8 ( -0.84 %),"3,044","10,493,300","3,447.21","2,836","14,214,400","5,012","-3,721,100"
06/11/2023,17.95 ( 3.16 %),"3,689","20,429,600","5,537.98","3,903","16,752,100","4,292","3,677,500"
03/11/2023,17.4 ( -1.69 %),"6,120","36,807,600","6,014.31","2,920","17,669,500","6,051","19,138,100"
01/11/2023,17.2 ( 0.58 %),"2,659","9,573,000","3,600.23","2,015","10,060,100","4,993","-487,100"
31/10/2023,17.1 ( 0.59 %),"4,012","12,481,800","3,111.12","2,537","10,278,000","4,051","2,203,800"
30/10/2023,17 ( -2.58 %),"3,199","5,988,000","1,871.83","1,393","6,941,900","4,983","-953,900"
27/10/2023,17.45 ( 1.45 %),"3,949","14,943,700","3,784.17","2,817","13,133,500","4,662","1,810,200"
26/10/2023,0 ( 0 %),"7,763","21,327,900","2,747.38","2,804","19,464,800","6,942","1,863,100"
