Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
08/03/2023,19.8 ( 2.06 %),"6,443","30,526,400","4,737.92","7,444","26,104,500","3,507","4,421,900"
07/03/2023,19.4 ( 3.19 %),"5,176","28,131,500","5,434.99","9,881","31,981,000","3,237","-3,849,500"
06/03/2023,18.75 ( 1.35 %),"3,417","18,672,800","5,464.68","6,740","21,118,200","3,133","-2,445,400"
03/03/2023,18.45 ( -1.34 %),"5,307","14,860,600","2,800.19","3,911","16,219,400","4,147","-1,358,800"
02/03/2023,18.65 ( -1.84 %),"4,037","10,623,800","2,631.61","4,353","14,921,900","3,428","-4,298,100"
01/03/2023,18.95 ( 3.55 %),"6,749","23,963,800","3,550.72","5,006","17,397,400","3,475","6,566,400"
28/02/2023,18.25 ( -0.27 %),"5,991","22,372,600","3,734.37","4,824","22,811,200","4,729","-438,600"
27/02/2023,18.25 ( -3.95 %),"11,231","27,319,700","2,432.53","4,676","23,693,000","5,067","3,626,700"
24/02/2023,19 ( -3.55 %),"6,902","17,645,800","2,556.62","4,660","18,811,600","4,037","-1,165,800"
23/02/2023,19.7 ( 2.07 %),"12,087","32,270,500","2,669.85","6,726","29,892,500","4,444","2,378,000"
22/02/2023,19.3 ( -5.85 %),"13,647","36,593,700","2,681.45","7,975","39,568,500","4,962","-2,974,800"
21/02/2023,20.45 ( -1.68 %),"9,569","25,192,100","2,632.68","9,743","32,130,800","3,298","-6,938,700"
20/02/2023,20.75 ( 6.41 %),"9,605","47,079,000","4,901.51","11,525","35,851,300","3,111","11,227,700"
17/02/2023,19.45 ( -0.26 %),"5,827","16,952,900","2,909.37","4,613","17,509,600","3,796","-556,700"
16/02/2023,19.5 ( 2.09 %),"4,178","19,416,400","4,647.3","5,921","20,678,300","3,492","-1,261,900"
15/02/2023,19.1 ( 1.06 %),"5,624","18,604,200","3,308","5,685","21,905,100","3,853","-3,300,900"
14/02/2023,18.9 ( 2.16 %),"4,563","13,764,500","3,016.55","3,613","11,443,000","3,167","2,321,500"
13/02/2023,18.5 ( -2.63 %),"10,728","23,710,300","2,210.13","4,971","21,063,200","4,237","2,647,100"
10/02/2023,19 ( -2.06 %),"7,938","20,514,800","2,584.38","4,631","18,798,300","4,059","1,716,500"
09/02/2023,19.35 ( -0.77 %),"4,930","14,294,400","2,899.47","4,670","15,676,700","3,357","-1,382,300"
