Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
08/05/2023,22.3 ( 3.96 %),"8,929","50,674,800","5,675.31","13,483","51,502,200","3,820","-827,400"
05/05/2023,21.45 ( -1.38 %),"5,684","16,343,700","2,875.39","5,026","21,345,500","4,247","-5,001,800"
04/05/2023,21.75 ( 0.93 %),"6,595","28,978,400","4,394","7,917","31,384,700","3,964","-2,406,300"
28/04/2023,21.55 ( 1.89 %),0,0,0,0,0,0,0
27/04/2023,21.15 ( -0.94 %),"6,081","20,116,300","3,308.06","6,469","23,308,900","3,603","-3,192,600"
26/04/2023,21.35 ( 1.18 %),0,0,0,0,0,0,0
25/04/2023,21.1 ( -1.86 %),"10,491","32,297,300","3,078.57","6,864","39,384,500","5,738","-7,087,200"
24/04/2023,21.5 ( -0.92 %),"5,677","19,670,200","3,464.89","6,136","24,772,200","4,037","-5,102,000"
21/04/2023,21.65 ( 2.61 %),"12,317","58,168,600","4,722.63","13,866","59,876,000","4,318","-1,707,400"
20/04/2023,21.1 ( -0.94 %),"8,238","21,965,700","2,666.39","3,890","22,133,000","5,690","-167,300"
19/04/2023,21.3 ( -2.29 %),0,0,0,0,0,0,0
18/04/2023,21.75 ( 1.64 %),"9,130","32,554,700","3,565.68","5,748","34,223,300","5,954","-1,668,600"
17/04/2023,21.35 ( 0.71 %),"7,777","28,924,700","3,719.26","4,943","25,894,200","5,239","3,030,500"
14/04/2023,21.2 ( -2.75 %),"13,837","45,224,200","3,268.35","7,296","44,790,600","6,139","433,600"
13/04/2023,21.75 ( -1.14 %),"12,228","36,603,100","2,993.38","6,040","34,472,600","5,707","2,130,500"
12/04/2023,22 ( -2.65 %),"8,515","26,612,000","3,125.31","6,424","34,649,400","5,394","-8,037,400"
11/04/2023,22.6 ( 0.89 %),"12,462","43,238,900","3,469.66","8,218","42,519,600","5,174","719,300"
10/04/2023,22.4 ( -0.44 %),"10,264","42,592,300","4,149.68","11,728","50,046,200","4,267","-7,453,900"
07/04/2023,22.5 ( 2.74 %),"12,820","58,083,900","4,530.73","9,775","48,706,100","4,983","9,377,800"
06/04/2023,21.85 ( -2.89 %),"9,216","39,393,400","4,274.46","15,783","45,476,200","2,881","-6,082,800"
